pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
0.000211801,0.282407,0.596,0.476,1,SYNRG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000213686,-0.451186918,0.426,0.702,1,ANXA5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000214053,0.35661985,0.362,0.202,1,ZC3H4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00021622,-0.288208497,0.915,0.928,1,UQCRB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00021969,0.448447177,0.681,0.572,1,TNRC6B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000220622,-0.392091227,0.745,0.856,1,ATF4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000225283,0.331381036,0.617,0.596,1,NRBF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000225602,0.29174583,0.511,0.62,1,ZFC3H1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000227739,0.412928467,0.702,0.673,1,HSPA4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00022799,0.311115808,0.511,0.298,1,THUMPD3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000228621,0.270867945,0.511,0.303,1,RNF43,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000228644,0.309048604,0.319,0.096,1,RHOV,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000229092,0.302828611,0.383,0.322,1,TRMT11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000229154,-0.254914496,0.213,0.529,1,SLC6A20,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000231158,-0.301388368,0.34,0.663,1,LAMTOR2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000235024,0.355412173,0.489,0.649,1,CXCL11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000235208,0.275606952,0.298,0.125,1,GRIN2B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000235514,-0.340957662,0.489,0.784,1,NPC2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000241117,0.331133964,0.298,0.13,1,CCDC66,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000243136,0.342018281,0.66,0.587,1,ANKRD17,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00024388,-0.276382708,0.766,0.803,1,HNRNPK,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000244769,-0.359168718,0.872,0.942,1,ENO1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00024513,-0.349319752,0.447,0.76,1,MUC4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000246118,-0.260975118,0.191,0.471,1,ADGRG6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000247564,0.263296985,0.234,0.13,1,PER3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00024784,-0.381975798,0.298,0.62,1,CLDN23,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000252112,-0.316606227,0.596,0.812,1,PDCD6IP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000255943,-0.430164975,0.979,0.99,1,COX4I1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000256384,-0.321379692,0.234,0.553,1,RAMP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000257962,-0.454845342,0.468,0.74,1,VSIG2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000259547,-0.339369969,0.362,0.615,1,ITGB6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000265887,-0.379649849,0.447,0.736,1,ORMDL2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000267325,-0.477034061,0.872,0.918,1,EMP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000270254,-0.366395142,0.532,0.784,1,HSBP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000270514,0.25123072,0.447,0.466,1,HELZ2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000271632,-0.452811618,0.638,0.837,1,TMBIM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000271721,-0.324476077,0.255,0.577,1,TRANK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000272263,0.26554959,0.298,0.269,1,DDX39A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000274391,-0.301803046,0.234,0.548,1,TMEM176B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000274877,0.339091487,0.468,0.409,1,DDX58,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.0002771,0.668926024,0.277,0.058,1,HIST1H1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00027802,0.334041581,0.617,0.5,1,PELI1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000278161,-0.306286889,0.383,0.702,1,ASAH1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000278866,-0.251378472,0.234,0.553,1,TGM2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000283477,0.439434985,0.766,0.596,1,UPF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000286128,0.268769446,0.468,0.49,1,KLF4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000286317,0.250894318,0.553,0.457,1,LARP4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000288273,-0.485371938,0.574,0.832,1,ARGLU1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000292242,0.339253733,0.404,0.284,1,MTF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000293887,-0.456583059,0.617,0.755,1,PDGFA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000300365,0.475304106,0.702,0.635,1,SPECC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000300376,-0.381969052,0.638,0.861,1,MAP1LC3B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000301593,-0.322207513,0.34,0.649,1,Sep-15,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000302479,-0.44167823,0.511,0.712,1,ADGRF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000303054,0.35408462,0.851,0.74,1,PKN2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000304959,-0.260640439,0.702,0.918,1,CIB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000314884,-0.297310749,0.17,0.476,1,ALS2CL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000316141,-0.329337753,0.574,0.837,1,ARPC1A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000322087,0.265983583,0.128,0.005,1,LEFTY1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000322752,-0.269683197,0.34,0.659,1,YIPF3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000322816,-0.402134437,0.383,0.673,1,STOM,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000325545,0.269757069,0.383,0.216,1,THAP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000327747,-0.329036212,0.596,0.861,1,ECHS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000335551,0.414809864,0.149,0.01,1,HIST1H2AK,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000346777,0.751899699,0.447,0.332,1,IFIT2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000349253,-0.330444391,0.447,0.745,1,TMEM219,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000349908,-0.300743736,0.362,0.678,1,PLPP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000353678,-0.293641204,0.511,0.803,1,GNB2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000354844,0.25157444,0.553,0.495,1,YIPF4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000357023,-0.325365914,0.511,0.798,1,MZT2A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000358311,-0.297397052,0.957,0.981,1,COX6C,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.0003598,0.337640784,0.745,0.62,1,SMAP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000363022,-0.287253953,0.426,0.726,1,AMN,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000363364,-0.262741354,0.191,0.49,1,PRKCI,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000366256,0.276024555,0.404,0.322,1,USP38,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000368971,0.328807936,0.234,0.067,1,GAS2L3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000369799,-0.301541308,0.298,0.615,1,TMEM179B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00037014,-0.394147974,0.511,0.755,1,SNX9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000371518,-0.319585572,0.34,0.639,1,ATP13A2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000371765,0.308615184,0.489,0.385,1,ZRANB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000372222,0.319497575,0.34,0.168,1,ING3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000375251,0.30262171,0.702,0.678,1,SRSF10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000382351,-0.383014779,0.319,0.596,1,CHAC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000383971,-0.267668549,0.298,0.606,1,SLC39A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000391417,0.402190193,0.83,0.697,1,ATRX,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000393749,0.358188873,0.553,0.399,1,GON4L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000396476,-0.322841946,0.298,0.596,1,XDH,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00040444,0.3805228,0.745,0.644,1,WHSC1L1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000407842,0.312210765,0.553,0.519,1,KIAA2026,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000410267,-0.252376957,0.362,0.673,1,LAPTM4A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000410559,0.318230727,0.66,0.635,1,MRPS5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000410698,0.314749453,0.617,0.591,1,PHF20L1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000418425,-0.371112893,0.511,0.774,1,KDELR1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000427253,-0.342969555,0.34,0.644,1,ZYX,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000430548,0.266196061,0.213,0.048,1,GZF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000431903,0.298286599,0.426,0.288,1,XPA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000432991,-0.308379117,0.83,0.875,1,CLTA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000433348,-0.317554276,0.255,0.558,1,GNAI2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000444084,0.264177346,0.404,0.399,1,ZNF451,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000444627,-0.398670655,0.532,0.75,1,PTPRF,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000444885,0.480951115,0.766,0.659,1,RCAN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00044656,0.25378083,0.34,0.288,1,UBR3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000450273,0.31062844,0.468,0.505,1,RNMT,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000459104,-0.264601235,0.298,0.606,1,TMEM63B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000468916,0.358301018,0.574,0.423,1,EIF2AK4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00046922,-0.30230393,0.532,0.803,1,LAMTOR5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000473247,0.39098077,0.191,0.048,1,CYP1B1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000476972,0.270019114,0.277,0.159,1,MTMR4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00048348,0.383070979,0.574,0.433,1,TRPM7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000492978,-0.263193815,0.255,0.558,1,GLTP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000496768,0.331411301,0.447,0.288,1,SMARCAD1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00049827,-0.275611913,0.511,0.798,1,TAF10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000499643,-0.315553369,0.362,0.659,1,SLC1A5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000500048,0.285325146,0.532,0.514,1,ZC3HAV1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000507328,0.565261791,0.936,0.827,1,MTRNR2L12,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000508769,-0.250843165,0.191,0.486,1,YPEL3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000509785,-0.383883131,0.787,0.928,1,COX8A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000513622,-0.40155386,0.511,0.75,1,ITGB4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000521685,-0.325637956,0.447,0.726,1,UFC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000522047,0.290764505,0.574,0.524,1,FBXW11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000525217,0.421297713,0.596,0.385,1,EGLN3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000530563,-0.253769114,0.319,0.63,1,C1orf115,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00053169,-0.252978017,0.149,0.413,1,MFI2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00053658,-0.412175352,0.596,0.822,1,CHMP5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000536621,-0.351636962,0.574,0.788,1,SERP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000539559,-0.253853497,0.255,0.562,1,PTPRR,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000539761,-0.370618183,0.745,0.87,1,SKP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000540495,0.290153164,0.489,0.332,1,DCP1A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000543213,-0.341086315,0.383,0.683,1,RHOD,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000545847,0.315085268,0.447,0.409,1,TNFAIP8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000546534,-0.276450079,0.319,0.625,1,HSD17B4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000552283,0.329174143,0.426,0.173,1,CYP1A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000552771,0.255588238,0.319,0.149,1,TMEM192,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000568207,-0.272790134,0.277,0.582,1,TCIRG1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000570677,0.293699591,0.638,0.673,1,EIF4B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000573146,0.252363943,0.319,0.341,1,UTP3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00057515,-0.257375516,0.234,0.524,1,Mar-03,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000576972,0.327576005,0.809,0.74,1,SLMAP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000578905,0.310568797,0.383,0.308,1,MCPH1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000580095,-0.252265223,0.234,0.51,1,MFSD6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000580454,0.323929861,0.447,0.317,1,UIMC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000580609,0.282302321,0.489,0.514,1,DUSP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000581664,0.346528064,0.745,0.615,1,XRN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000593151,0.26677772,0.277,0.269,1,CYR61,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000597413,-0.296407592,1,1,1,GAPDH,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00060025,-0.361710757,0.447,0.736,1,ABCC3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000603275,0.327138775,0.851,0.668,1,SRRM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000604752,-0.382209701,0.702,0.899,1,C19orf33,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000605019,-0.461593605,0.532,0.683,1,IFNGR1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000610573,-0.269847864,0.191,0.471,1,PRSS22,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000611839,-0.318524653,0.489,0.76,1,VPS29,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000614792,0.302568901,0.298,0.077,1,HERC5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000615031,0.297278991,0.532,0.37,1,DCAF5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000624952,0.283199159,0.532,0.442,1,ZNF562,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000627055,0.348262825,0.617,0.466,1,ZBTB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000627705,0.274144606,0.383,0.404,1,SLC25A37,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00062868,-0.335350488,0.553,0.731,1,LIPH,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00063132,-0.373898943,0.596,0.837,1,UQCRC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000633126,0.36262948,0.213,0.226,1,HIST2H2AC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000634029,0.287427762,0.66,0.625,1,STAG2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000643958,0.302001394,0.511,0.462,1,SAMD4A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000648648,0.378270047,0.34,0.409,1,SULT1C2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000654828,0.31265689,0.553,0.466,1,ARAP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000657642,-0.381532951,0.574,0.812,1,CXCL16,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00065851,-0.26975307,0.191,0.481,1,LURAP1L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000661178,0.250596594,0.362,0.288,1,SIN3A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000661252,-0.344105441,0.255,0.543,1,LARP1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000667491,-0.292225723,0.213,0.505,1,MAN1A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.000673271,-0.25640056,0.234,0.534,1,WARS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
