from	to	source	database
SELPLG	ITGAM	STRING_talklr	STRING_talklr
SELPLG	ITGAM	iTALK	iTALK
SELPLG	ITGAM	talklr	talklr
SELPLG	ESAM	CellTalkDB	CellTalkDB
SELPLG	ESAM	Fantom5_LRdb	Fantom5_LRdb
SELPLG	ESAM	LRdb	LRdb
SELPLG	ESAM	STRING_talklr	STRING_talklr
SELPLG	ESAM	iTALK	iTALK
SELPLG	ESAM	talklr	talklr
IL23A	IL12RB2	CellCall	CellCall
IL23A	IL12RB2	CellTalkDB	CellTalkDB
IL23A	IL12RB2	LRdb	LRdb
IL23A	IL12RB2	UniProt_LRdb	UniProt_LRdb
GNB3	GABBR2	CellTalkDB	CellTalkDB
GNB3	GABBR2	EMBRACE	EMBRACE
GNB3	GABBR2	Fantom5_LRdb	Fantom5_LRdb
GNB3	GABBR2	LRdb	LRdb
GNB3	GABBR2	STRING_talklr	STRING_talklr
GNB3	GABBR2	iTALK	iTALK
GNB3	GABBR2	talklr	talklr
IL4	IL13RA2	Baccin2019	Baccin2019
IL4	IL13RA2	CellCall	CellCall
IL4	IL13RA2	CellPhoneDB	CellPhoneDB
IL4	IL13RA2	CellTalkDB	CellTalkDB
IL4	IL13RA2	Fantom5_LRdb	Fantom5_LRdb
IL4	IL13RA2	HPRD	HPRD
IL4	IL13RA2	HPRD_LRdb	HPRD_LRdb
IL4	IL13RA2	HPRD_talklr	HPRD_talklr
IL4	IL13RA2	I2D_CellPhoneDB	I2D_CellPhoneDB
IL4	IL13RA2	LRdb	LRdb
IL4	IL13RA2	Ramilowski2015	Ramilowski2015
IL4	IL13RA2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL4	IL13RA2	connectomeDB2020	connectomeDB2020
IL4	IL13RA2	iTALK	iTALK
IL4	IL13RA2	talklr	talklr
APOB	ITGAM	CellTalkDB	CellTalkDB
APOB	ITGAM	Fantom5_LRdb	Fantom5_LRdb
APOB	ITGAM	LRdb	LRdb
APOB	ITGAM	STRING_talklr	STRING_talklr
APOB	ITGAM	iTALK	iTALK
APOB	ITGAM	talklr	talklr
APOB	LRP6	CellTalkDB	CellTalkDB
APOB	LRP6	EMBRACE	EMBRACE
APOB	LRP6	Fantom5_LRdb	Fantom5_LRdb
APOB	LRP6	LRdb	LRdb
APOB	LRP6	STRING_talklr	STRING_talklr
APOB	LRP6	iTALK	iTALK
APOB	LRP6	talklr	talklr
APOB	OLR1	Baccin2019	Baccin2019
APOB	OLR1	CellTalkDB	CellTalkDB
APOB	OLR1	EMBRACE	EMBRACE
APOB	OLR1	Fantom5_LRdb	Fantom5_LRdb
APOB	OLR1	LRdb	LRdb
APOB	OLR1	Ramilowski2015	Ramilowski2015
APOB	OLR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
APOB	OLR1	STRING_talklr	STRING_talklr
APOB	OLR1	connectomeDB2020	connectomeDB2020
APOB	OLR1	iTALK	iTALK
APOB	OLR1	talklr	talklr
APOB	VLDLR	CellTalkDB	CellTalkDB
APOB	VLDLR	LRdb	LRdb
APOB	VLDLR	Reactome_LRdb	Reactome_LRdb
APOB	CALCR	CellTalkDB	CellTalkDB
APOB	CALCR	EMBRACE	EMBRACE
APOB	CALCR	Fantom5_LRdb	Fantom5_LRdb
APOB	CALCR	LRdb	LRdb
APOB	CALCR	STRING_talklr	STRING_talklr
APOB	CALCR	iTALK	iTALK
APOB	CALCR	talklr	talklr
APOB	LSR	Baccin2019	Baccin2019
APOB	LSR	CellTalkDB	CellTalkDB
APOB	LSR	Cellinker	Cellinker
APOB	LSR	EMBRACE	EMBRACE
APOB	LSR	Fantom5_LRdb	Fantom5_LRdb
APOB	LSR	LRdb	LRdb
APOB	LSR	Ramilowski2015	Ramilowski2015
APOB	LSR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
APOB	LSR	STRING_talklr	STRING_talklr
APOB	LSR	connectomeDB2020	connectomeDB2020
APOB	LSR	iTALK	iTALK
APOB	LSR	talklr	talklr
APOB	TLR4	CellTalkDB	CellTalkDB
APOB	TLR4	LRdb	LRdb
APOB	TLR4	Reactome_LRdb	Reactome_LRdb
APOB	LRP8	CellTalkDB	CellTalkDB
APOB	LRP8	EMBRACE	EMBRACE
APOB	LRP8	Fantom5_LRdb	Fantom5_LRdb
APOB	LRP8	LRdb	LRdb
APOB	LRP8	STRING_talklr	STRING_talklr
APOB	LRP8	iTALK	iTALK
APOB	LRP8	talklr	talklr
WNT6	FZD4	CellCall	CellCall
WNT6	FZD4	CellTalkDB	CellTalkDB
WNT6	FZD4	Wang	Wang
PROC	ITGAM	CellTalkDB	CellTalkDB
PROC	ITGAM	Fantom5_LRdb	Fantom5_LRdb
PROC	ITGAM	LRdb	LRdb
PROC	ITGAM	STRING_talklr	STRING_talklr
PROC	ITGAM	iTALK	iTALK
PROC	ITGAM	talklr	talklr
PROC	THBD	Baccin2019	Baccin2019
PROC	THBD	CellTalkDB	CellTalkDB
PROC	THBD	Cellinker	Cellinker
PROC	THBD	Fantom5_LRdb	Fantom5_LRdb
PROC	THBD	HPRD	HPRD
PROC	THBD	HPRD_LRdb	HPRD_LRdb
PROC	THBD	HPRD_talklr	HPRD_talklr
PROC	THBD	LRdb	LRdb
PROC	THBD	Ramilowski2015	Ramilowski2015
PROC	THBD	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PROC	THBD	Wang	Wang
PROC	THBD	connectomeDB2020	connectomeDB2020
PROC	THBD	iTALK	iTALK
PROC	THBD	talklr	talklr
FGF23	PHEX	Baccin2019	Baccin2019
FGF23	PHEX	CellTalkDB	CellTalkDB
FGF23	PHEX	Cellinker	Cellinker
FGF23	PHEX	EMBRACE	EMBRACE
FGF23	PHEX	Fantom5_LRdb	Fantom5_LRdb
FGF23	PHEX	HPRD	HPRD
FGF23	PHEX	HPRD_LRdb	HPRD_LRdb
FGF23	PHEX	HPRD_talklr	HPRD_talklr
FGF23	PHEX	LRdb	LRdb
FGF23	PHEX	Ramilowski2015	Ramilowski2015
FGF23	PHEX	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
FGF23	PHEX	STRING_talklr	STRING_talklr
FGF23	PHEX	Wang	Wang
FGF23	PHEX	iTALK	iTALK
FGF23	PHEX	talklr	talklr
TGFB3	ITGB6	CellTalkDB	CellTalkDB
TGFB3	ITGB6	ELM	ELM
TGFB3	ITGB6	LRdb	LRdb
TGFB3	ITGB6	Reactome_LRdb	Reactome_LRdb
IAPP	PTH1R	CellTalkDB	CellTalkDB
IAPP	PTH1R	LRdb	LRdb
IAPP	PTH1R	Reactome_LRdb	Reactome_LRdb
IAPP	ADCYAP1R1	CellTalkDB	CellTalkDB
IAPP	ADCYAP1R1	LRdb	LRdb
IAPP	ADCYAP1R1	Reactome_LRdb	Reactome_LRdb
IAPP	VIPR1	CellTalkDB	CellTalkDB
IAPP	VIPR1	LRdb	LRdb
IAPP	VIPR1	Reactome_LRdb	Reactome_LRdb
IAPP	GPR20	CellTalkDB	CellTalkDB
IAPP	GPR20	LRdb	LRdb
IAPP	GPR20	Reactome_LRdb	Reactome_LRdb
IAPP	ADRB3	CellTalkDB	CellTalkDB
IAPP	ADRB3	LRdb	LRdb
IAPP	ADRB3	Reactome_LRdb	Reactome_LRdb
IAPP	GPR84	CellTalkDB	CellTalkDB
IAPP	GPR84	LRdb	LRdb
IAPP	GPR84	Reactome_LRdb	Reactome_LRdb
TNFSF10	RIPK1	CellPhoneDB	CellPhoneDB
TNFSF10	RIPK1	CellTalkDB	CellTalkDB
TNFSF10	RIPK1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
TNFSF10	RIPK1	Wang	Wang
GSTM2	RYR2	CellTalkDB	CellTalkDB
GSTM2	RYR2	Wang	Wang
INHBA	ACVR1	CellTalkDB	CellTalkDB
INHBA	ACVR1	DLRP_talklr	DLRP_talklr
INHBA	ACVR1	EMBRACE	EMBRACE
INHBA	ACVR1	Fantom5_LRdb	Fantom5_LRdb
INHBA	ACVR1	HPRD	HPRD
INHBA	ACVR1	HPRD_LRdb	HPRD_LRdb
INHBA	ACVR1	HPRD_talklr	HPRD_talklr
INHBA	ACVR1	Kirouac2010	Kirouac2010
INHBA	ACVR1	LRdb	LRdb
INHBA	ACVR1	Ramilowski2015	Ramilowski2015
INHBA	ACVR1	Wang	Wang
INHBA	ACVR1	connectomeDB2020	connectomeDB2020
INHBA	ACVR1	iTALK	iTALK
INHBA	ACVR1	talklr	talklr
INHBA	SMAD3	CellTalkDB	CellTalkDB
INHBA	SMAD3	LRdb	LRdb
INHBA	SMAD3	Reactome_LRdb	Reactome_LRdb
INHA	ACVR1	CellTalkDB	CellTalkDB
INHA	ACVR1	DLRP_talklr	DLRP_talklr
INHA	ACVR1	EMBRACE	EMBRACE
INHA	ACVR1	Fantom5_LRdb	Fantom5_LRdb
INHA	ACVR1	HPMR_LRdb	HPMR_LRdb
INHA	ACVR1	Kirouac2010	Kirouac2010
INHA	ACVR1	LRdb	LRdb
INHA	ACVR1	iTALK	iTALK
INHA	ACVR1	talklr	talklr
PI3	PLD2	CellTalkDB	CellTalkDB
PI3	PLD2	Fantom5_LRdb	Fantom5_LRdb
PI3	PLD2	LRdb	LRdb
PI3	PLD2	STRING_talklr	STRING_talklr
PI3	PLD2	iTALK	iTALK
PI3	PLD2	talklr	talklr
LYPD3	AGR2	CellTalkDB	CellTalkDB
LYPD3	AGR2	Fantom5_LRdb	Fantom5_LRdb
LYPD3	AGR2	LRdb	LRdb
LYPD3	AGR2	STRING_talklr	STRING_talklr
LYPD3	AGR2	iTALK	iTALK
LYPD3	AGR2	talklr	talklr
EFNB2	RHBDL2	CellTalkDB	CellTalkDB
EFNB2	RHBDL2	Cellinker	Cellinker
EFNB2	RHBDL2	EMBRACE	EMBRACE
EFNB2	RHBDL2	Fantom5_LRdb	Fantom5_LRdb
EFNB2	RHBDL2	HPRD	HPRD
EFNB2	RHBDL2	HPRD_LRdb	HPRD_LRdb
EFNB2	RHBDL2	HPRD_talklr	HPRD_talklr
EFNB2	RHBDL2	LRdb	LRdb
EFNB2	RHBDL2	Ramilowski2015	Ramilowski2015
EFNB2	RHBDL2	connectomeDB2020	connectomeDB2020
EFNB2	RHBDL2	iTALK	iTALK
EFNB2	RHBDL2	talklr	talklr
BMP4	LRP6	CellTalkDB	CellTalkDB
BMP4	HJV	CellTalkDB	CellTalkDB
BMP4	HJV	EMBRACE	EMBRACE
BMP4	HJV	Fantom5_LRdb	Fantom5_LRdb
BMP4	HJV	LRdb	LRdb
BMP4	HJV	STRING_talklr	STRING_talklr
BMP4	HJV	Wang	Wang
BMP4	HJV	iTALK	iTALK
BMP4	HJV	talklr	talklr
PSPN	GFRA3	CellTalkDB	CellTalkDB
PSPN	GFRA3	LRdb	LRdb
PSPN	GFRA3	Reactome_LRdb	Reactome_LRdb
PSPN	SDC3	CellTalkDB	CellTalkDB
PSPN	SDC3	EMBRACE	EMBRACE
PSPN	SDC3	Fantom5_LRdb	Fantom5_LRdb
PSPN	SDC3	LRdb	LRdb
PSPN	SDC3	STRING_talklr	STRING_talklr
PSPN	SDC3	iTALK	iTALK
PSPN	SDC3	talklr	talklr
PSPN	GFRA2	CellTalkDB	CellTalkDB
PSPN	GFRA2	LRdb	LRdb
PSPN	GFRA2	Reactome_LRdb	Reactome_LRdb
CD70	TNFRSF13B	CellPhoneDB	CellPhoneDB
CD70	TNFRSF13B	CellTalkDB	CellTalkDB
CD70	TNFRSF13B	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
C3	ITGAM	CellTalkDB	CellTalkDB
C3	ITGAM	Fantom5_LRdb	Fantom5_LRdb
C3	ITGAM	HPRD	HPRD
C3	ITGAM	HPRD_LRdb	HPRD_LRdb
C3	ITGAM	HPRD_talklr	HPRD_talklr
C3	ITGAM	LRdb	LRdb
C3	ITGAM	Ramilowski2015	Ramilowski2015
C3	ITGAM	STRING_talklr	STRING_talklr
C3	ITGAM	connectomeDB2020	connectomeDB2020
C3	ITGAM	iTALK	iTALK
C3	ITGAM	talklr	talklr
C3	C5AR2	Baccin2019	Baccin2019
C3	C5AR2	CellTalkDB	CellTalkDB
C3	C5AR2	EMBRACE	EMBRACE
C3	C5AR2	Fantom5_LRdb	Fantom5_LRdb
C3	C5AR2	HPRD	HPRD
C3	C5AR2	HPRD_LRdb	HPRD_LRdb
C3	C5AR2	HPRD_talklr	HPRD_talklr
C3	C5AR2	LRdb	LRdb
C3	C5AR2	Ramilowski2015	Ramilowski2015
C3	C5AR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
C3	C5AR2	connectomeDB2020	connectomeDB2020
C3	C5AR2	iTALK	iTALK
C3	C5AR2	talklr	talklr
C3	GRM7	CellTalkDB	CellTalkDB
C3	GRM7	LRdb	LRdb
C3	GRM7	Reactome_LRdb	Reactome_LRdb
C3	ITGAX	CellTalkDB	CellTalkDB
C3	ITGAX	Fantom5_LRdb	Fantom5_LRdb
C3	ITGAX	HPMR	HPMR
C3	ITGAX	HPMR_LRdb	HPMR_LRdb
C3	ITGAX	HPMR_talklr	HPMR_talklr
C3	ITGAX	HPRD	HPRD
C3	ITGAX	HPRD_LRdb	HPRD_LRdb
C3	ITGAX	HPRD_talklr	HPRD_talklr
C3	ITGAX	InnateDB	InnateDB
C3	ITGAX	LRdb	LRdb
C3	ITGAX	Ramilowski2015	Ramilowski2015
C3	ITGAX	STRING_talklr	STRING_talklr
C3	ITGAX	Wang	Wang
C3	ITGAX	connectomeDB2020	connectomeDB2020
C3	ITGAX	iTALK	iTALK
C3	ITGAX	talklr	talklr
C3	CR1	CellTalkDB	CellTalkDB
C3	CR1	Cellinker	Cellinker
C3	CR1	Fantom5_LRdb	Fantom5_LRdb
C3	CR1	HPRD	HPRD
C3	CR1	HPRD_LRdb	HPRD_LRdb
C3	CR1	HPRD_talklr	HPRD_talklr
C3	CR1	InnateDB	InnateDB
C3	CR1	KEGG-MEDICUS	KEGG-MEDICUS
C3	CR1	LRdb	LRdb
C3	CR1	Ramilowski2015	Ramilowski2015
C3	CR1	STRING_talklr	STRING_talklr
C3	CR1	connectomeDB2020	connectomeDB2020
C3	CR1	iTALK	iTALK
C3	CR1	talklr	talklr
VASP	CXCR2	CellTalkDB	CellTalkDB
VASP	CXCR2	Cellinker	Cellinker
VASP	CXCR2	Fantom5_LRdb	Fantom5_LRdb
VASP	CXCR2	InnateDB	InnateDB
VASP	CXCR2	LRdb	LRdb
VASP	CXCR2	Ramilowski2015	Ramilowski2015
VASP	CXCR2	connectomeDB2020	connectomeDB2020
VASP	CXCR2	iTALK	iTALK
VASP	CXCR2	talklr	talklr
SLURP1	CHRNA7	CellChatDB	CellChatDB
SLURP1	CHRNA7	CellPhoneDB	CellPhoneDB
SLURP1	CHRNA7	CellTalkDB	CellTalkDB
SLURP1	CHRNA7	Cellinker	Cellinker
SLURP1	CHRNA7	IMEx_CellPhoneDB	IMEx_CellPhoneDB
SLURP1	CHRNA7	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
SLURP1	CHRNA7	UniProt_CellPhoneDB	UniProt_CellPhoneDB
SLURP1	CHRNA7	connectomeDB2020	connectomeDB2020
GDF1	SMAD3	CellTalkDB	CellTalkDB
GDF1	SMAD3	LRdb	LRdb
GDF1	SMAD3	Reactome_LRdb	Reactome_LRdb
OMG	RTN4RL1	CellTalkDB	CellTalkDB
OMG	RTN4RL1	Cellinker	Cellinker
OMG	RTN4RL1	EMBRACE	EMBRACE
OMG	RTN4RL1	Fantom5_LRdb	Fantom5_LRdb
OMG	RTN4RL1	HPRD	HPRD
OMG	RTN4RL1	HPRD_LRdb	HPRD_LRdb
OMG	RTN4RL1	HPRD_talklr	HPRD_talklr
OMG	RTN4RL1	LRdb	LRdb
OMG	RTN4RL1	Ramilowski2015	Ramilowski2015
OMG	RTN4RL1	connectomeDB2020	connectomeDB2020
OMG	RTN4RL1	iTALK	iTALK
OMG	RTN4RL1	talklr	talklr
TPH1	HTR7	CellTalkDB	CellTalkDB
TPH1	HTR7	Fantom5_LRdb	Fantom5_LRdb
TPH1	HTR7	HPMR	HPMR
TPH1	HTR7	HPMR_LRdb	HPMR_LRdb
TPH1	HTR7	LRdb	LRdb
TPH1	HTR7	Wang	Wang
TPH1	HTR7	iTALK	iTALK
TPH1	HTR1A	CellTalkDB	CellTalkDB
TPH1	HTR1A	Fantom5_LRdb	Fantom5_LRdb
TPH1	HTR1A	HPMR	HPMR
TPH1	HTR1A	HPMR_LRdb	HPMR_LRdb
TPH1	HTR1A	LRdb	LRdb
TPH1	HTR1A	Wang	Wang
TPH1	HTR1A	iTALK	iTALK
TPH1	HTR1F	CellTalkDB	CellTalkDB
TPH1	HTR1F	Fantom5_LRdb	Fantom5_LRdb
TPH1	HTR1F	HPMR	HPMR
TPH1	HTR1F	HPMR_LRdb	HPMR_LRdb
TPH1	HTR1F	LRdb	LRdb
TPH1	HTR1F	Wang	Wang
TPH1	HTR1F	iTALK	iTALK
TPH1	HTR2A	CellTalkDB	CellTalkDB
TPH1	HTR2A	Fantom5_LRdb	Fantom5_LRdb
TPH1	HTR2A	HPMR	HPMR
TPH1	HTR2A	HPMR_LRdb	HPMR_LRdb
TPH1	HTR2A	LRdb	LRdb
TPH1	HTR2A	Wang	Wang
TPH1	HTR2A	iTALK	iTALK
TPH1	HTR2B	CellTalkDB	CellTalkDB
TPH1	HTR2B	Fantom5_LRdb	Fantom5_LRdb
TPH1	HTR2B	HPMR	HPMR
TPH1	HTR2B	HPMR_LRdb	HPMR_LRdb
TPH1	HTR2B	LRdb	LRdb
TPH1	HTR2B	Wang	Wang
TPH1	HTR2B	iTALK	iTALK
TPH1	HTR5A	CellTalkDB	CellTalkDB
TPH1	HTR5A	Fantom5_LRdb	Fantom5_LRdb
TPH1	HTR5A	HPMR	HPMR
TPH1	HTR5A	HPMR_LRdb	HPMR_LRdb
TPH1	HTR5A	LRdb	LRdb
TPH1	HTR5A	Wang	Wang
TPH1	HTR5A	iTALK	iTALK
TPH1	HTR1E	CellTalkDB	CellTalkDB
TPH1	HTR1E	Fantom5_LRdb	Fantom5_LRdb
TPH1	HTR1E	HPMR	HPMR
TPH1	HTR1E	HPMR_LRdb	HPMR_LRdb
TPH1	HTR1E	LRdb	LRdb
TPH1	HTR1E	Wang	Wang
TPH1	HTR1E	iTALK	iTALK
LMAN1	MCFD2	BioGRID	BioGRID
LMAN1	MCFD2	CellTalkDB	CellTalkDB
LMAN1	MCFD2	DIP	DIP
LMAN1	MCFD2	HPRD	HPRD
LMAN1	MCFD2	IntAct	IntAct
LMAN1	MCFD2	Lit-BM-17	Lit-BM-17
APOE	LRP6	CellTalkDB	CellTalkDB
APOE	LRP5	Baccin2019	Baccin2019
APOE	LRP5	CellTalkDB	CellTalkDB
APOE	LRP5	EMBRACE	EMBRACE
APOE	LRP5	Fantom5_LRdb	Fantom5_LRdb
APOE	LRP5	HPMR	HPMR
APOE	LRP5	HPMR_LRdb	HPMR_LRdb
APOE	LRP5	HPMR_talklr	HPMR_talklr
APOE	LRP5	LRdb	LRdb
APOE	LRP5	Ramilowski2015	Ramilowski2015
APOE	LRP5	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
APOE	LRP5	STRING_talklr	STRING_talklr
APOE	LRP5	Wang	Wang
APOE	LRP5	connectomeDB2020	connectomeDB2020
APOE	LRP5	iTALK	iTALK
APOE	LRP5	talklr	talklr
APOE	CHRNA4	CellTalkDB	CellTalkDB
APOE	CHRNA4	EMBRACE	EMBRACE
APOE	CHRNA4	Fantom5_LRdb	Fantom5_LRdb
APOE	CHRNA4	LRdb	LRdb
APOE	CHRNA4	STRING_talklr	STRING_talklr
APOE	CHRNA4	iTALK	iTALK
APOE	CHRNA4	talklr	talklr
APOE	LSR	CellTalkDB	CellTalkDB
APOE	LSR	Cellinker	Cellinker
APOE	LRP8	AlzPathway	AlzPathway
APOE	LRP8	Baccin2019	Baccin2019
APOE	LRP8	BioGRID	BioGRID
APOE	LRP8	CellTalkDB	CellTalkDB
APOE	LRP8	Cellinker	Cellinker
APOE	LRP8	EMBRACE	EMBRACE
APOE	LRP8	Fantom5_LRdb	Fantom5_LRdb
APOE	LRP8	HPMR_Cellinker	HPMR_Cellinker
APOE	LRP8	HPMR_LRdb	HPMR_LRdb
APOE	LRP8	HPMR_talklr	HPMR_talklr
APOE	LRP8	HPRD	HPRD
APOE	LRP8	HPRD_LRdb	HPRD_LRdb
APOE	LRP8	HPRD_talklr	HPRD_talklr
APOE	LRP8	LRdb	LRdb
APOE	LRP8	Ramilowski2015	Ramilowski2015
APOE	LRP8	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
APOE	LRP8	STRING_talklr	STRING_talklr
APOE	LRP8	Wang	Wang
APOE	LRP8	connectomeDB2020	connectomeDB2020
APOE	LRP8	iTALK	iTALK
APOE	LRP8	talklr	talklr
NCAN	CDH2	CellTalkDB	CellTalkDB
NCAN	CDH2	EMBRACE	EMBRACE
NCAN	CDH2	Fantom5_LRdb	Fantom5_LRdb
NCAN	CDH2	LRdb	LRdb
NCAN	CDH2	STRING_talklr	STRING_talklr
NCAN	CDH2	iTALK	iTALK
NCAN	CDH2	talklr	talklr
NCAN	SDC3	CellTalkDB	CellTalkDB
NCAN	SDC3	EMBRACE	EMBRACE
NCAN	SDC3	Fantom5_LRdb	Fantom5_LRdb
NCAN	SDC3	LRdb	LRdb
NCAN	SDC3	STRING_talklr	STRING_talklr
NCAN	SDC3	iTALK	iTALK
NCAN	SDC3	talklr	talklr
BST2	LILRA4	CellPhoneDB	CellPhoneDB
BST2	LILRA4	CellPhoneDB_Cellinker	CellPhoneDB_Cellinker
BST2	LILRA4	CellTalkDB	CellTalkDB
BST2	LILRA4	Cellinker	Cellinker
BST2	LILRA4	LRdb	LRdb
BST2	LILRA4	Lit-BM-17	Lit-BM-17
BST2	LILRA4	connectomeDB2020	connectomeDB2020
LAMA5	SDC1	CellTalkDB	CellTalkDB
LAMA5	SDC1	EMBRACE	EMBRACE
LAMA5	SDC1	Fantom5_LRdb	Fantom5_LRdb
LAMA5	SDC1	LRdb	LRdb
LAMA5	SDC1	STRING_talklr	STRING_talklr
LAMA5	SDC1	iTALK	iTALK
LAMA5	SDC1	talklr	talklr
LAMA5	BCAM	Baccin2019	Baccin2019
LAMA5	BCAM	BioGRID	BioGRID
LAMA5	BCAM	CellTalkDB	CellTalkDB
LAMA5	BCAM	Cellinker	Cellinker
LAMA5	BCAM	EMBRACE	EMBRACE
LAMA5	BCAM	Fantom5_LRdb	Fantom5_LRdb
LAMA5	BCAM	HPRD	HPRD
LAMA5	BCAM	HPRD_LRdb	HPRD_LRdb
LAMA5	BCAM	HPRD_talklr	HPRD_talklr
LAMA5	BCAM	LRdb	LRdb
LAMA5	BCAM	Ramilowski2015	Ramilowski2015
LAMA5	BCAM	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
LAMA5	BCAM	STRING_talklr	STRING_talklr
LAMA5	BCAM	connectomeDB2020	connectomeDB2020
LAMA5	BCAM	iTALK	iTALK
LAMA5	BCAM	talklr	talklr
CRP	OLR1	Baccin2019	Baccin2019
CRP	OLR1	CellTalkDB	CellTalkDB
CRP	OLR1	Cellinker	Cellinker
CRP	OLR1	Fantom5_LRdb	Fantom5_LRdb
CRP	OLR1	LRdb	LRdb
CRP	OLR1	Ramilowski2015	Ramilowski2015
CRP	OLR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CRP	OLR1	Wang	Wang
CRP	OLR1	connectomeDB2020	connectomeDB2020
CRP	OLR1	iTALK	iTALK
CRP	OLR1	talklr	talklr
CRP	CR1	CellTalkDB	CellTalkDB
NTS	SORT1	Baccin2019	Baccin2019
NTS	SORT1	CellTalkDB	CellTalkDB
NTS	SORT1	Cellinker	Cellinker
NTS	SORT1	EMBRACE	EMBRACE
NTS	SORT1	Fantom5_LRdb	Fantom5_LRdb
NTS	SORT1	HPRD	HPRD
NTS	SORT1	HPRD_LRdb	HPRD_LRdb
NTS	SORT1	HPRD_talklr	HPRD_talklr
NTS	SORT1	LRdb	LRdb
NTS	SORT1	Ramilowski2015	Ramilowski2015
NTS	SORT1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
NTS	SORT1	connectomeDB2020	connectomeDB2020
NTS	SORT1	iTALK	iTALK
NTS	SORT1	talklr	talklr
TSHB	PTH1R	CellTalkDB	CellTalkDB
TSHB	PTH1R	LRdb	LRdb
TSHB	PTH1R	Reactome_LRdb	Reactome_LRdb
TSHB	ADCYAP1R1	CellCall	CellCall
TSHB	ADCYAP1R1	CellTalkDB	CellTalkDB
TSHB	ADCYAP1R1	LRdb	LRdb
TSHB	ADCYAP1R1	Reactome_LRdb	Reactome_LRdb
TSHB	VIPR1	CellTalkDB	CellTalkDB
TSHB	VIPR1	LRdb	LRdb
TSHB	VIPR1	Reactome_LRdb	Reactome_LRdb
TSHB	GPR20	CellTalkDB	CellTalkDB
TSHB	GPR20	LRdb	LRdb
TSHB	GPR20	Reactome_LRdb	Reactome_LRdb
TSHB	ADRB3	CellTalkDB	CellTalkDB
TSHB	ADRB3	LRdb	LRdb
TSHB	ADRB3	Reactome_LRdb	Reactome_LRdb
TSHB	GPR84	CellTalkDB	CellTalkDB
TSHB	GPR84	LRdb	LRdb
TSHB	GPR84	Reactome_LRdb	Reactome_LRdb
FST	HJV	CellTalkDB	CellTalkDB
FST	HJV	EMBRACE	EMBRACE
FST	HJV	Fantom5_LRdb	Fantom5_LRdb
FST	HJV	LRdb	LRdb
FST	HJV	STRING_talklr	STRING_talklr
FST	HJV	iTALK	iTALK
FST	HJV	talklr	talklr
FST	BMPR2	CellTalkDB	CellTalkDB
FST	BMPR2	EMBRACE	EMBRACE
FST	BMPR2	Fantom5_LRdb	Fantom5_LRdb
FST	BMPR2	LRdb	LRdb
FST	BMPR2	STRING_talklr	STRING_talklr
FST	BMPR2	iTALK	iTALK
FST	BMPR2	talklr	talklr
GRP	BRS3	Baccin2019	Baccin2019
GRP	BRS3	CellTalkDB	CellTalkDB
GRP	BRS3	Fantom5_LRdb	Fantom5_LRdb
GRP	BRS3	LRdb	LRdb
GRP	BRS3	Ramilowski2015	Ramilowski2015
GRP	BRS3	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
GRP	BRS3	STRING_talklr	STRING_talklr
GRP	BRS3	Wang	Wang
GRP	BRS3	connectomeDB2020	connectomeDB2020
GRP	BRS3	iTALK	iTALK
GRP	BRS3	talklr	talklr
GRP	NMBR	Baccin2019	Baccin2019
GRP	NMBR	CellTalkDB	CellTalkDB
GRP	NMBR	EMBRACE	EMBRACE
GRP	NMBR	Fantom5_LRdb	Fantom5_LRdb
GRP	NMBR	LRdb	LRdb
GRP	NMBR	Ramilowski2015	Ramilowski2015
GRP	NMBR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
GRP	NMBR	STRING_talklr	STRING_talklr
GRP	NMBR	connectomeDB2020	connectomeDB2020
GRP	NMBR	iTALK	iTALK
GRP	NMBR	talklr	talklr
LACRT	SDC1	BioGRID	BioGRID
LACRT	SDC1	CellTalkDB	CellTalkDB
LACRT	SDC1	Cellinker	Cellinker
LACRT	SDC1	Fantom5_LRdb	Fantom5_LRdb
LACRT	SDC1	HPRD	HPRD
LACRT	SDC1	HPRD_LRdb	HPRD_LRdb
LACRT	SDC1	HPRD_talklr	HPRD_talklr
LACRT	SDC1	LRdb	LRdb
LACRT	SDC1	Ramilowski2015	Ramilowski2015
LACRT	SDC1	STRING_talklr	STRING_talklr
LACRT	SDC1	connectomeDB2020	connectomeDB2020
LACRT	SDC1	iTALK	iTALK
LACRT	SDC1	talklr	talklr
