from	to	source	database
IL13	TMEM219	IMEx_CellPhoneDB	IMEx_CellPhoneDB
IL13	TMEM219	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CCL8	ACKR1	CellPhoneDB	CellPhoneDB
CCL8	ACKR1	Fantom5_LRdb	Fantom5_LRdb
CCL8	ACKR1	HPRD	HPRD
CCL8	ACKR1	HPRD_LRdb	HPRD_LRdb
CCL8	ACKR1	I2D_CellPhoneDB	I2D_CellPhoneDB
CCL8	ACKR1	LRdb	LRdb
CCL8	ACKR1	Ramilowski2015	Ramilowski2015
CCL8	ACKR1	iTALK	iTALK
CCL4	GPRC5D	CellPhoneDB	CellPhoneDB
CCL4	GPRC5D	HuRI	HuRI
CCL4	GPRC5D	IMEx_CellPhoneDB	IMEx_CellPhoneDB
CCL4	GPRC5D	IntAct_CellPhoneDB	IntAct_CellPhoneDB
ADCYAP1	SCTR	Baccin2019	Baccin2019
ADCYAP1	SCTR	CellPhoneDB	CellPhoneDB
ADCYAP1	SCTR	EMBRACE	EMBRACE
ADCYAP1	SCTR	Fantom5_LRdb	Fantom5_LRdb
ADCYAP1	SCTR	HPRD	HPRD
ADCYAP1	SCTR	HPRD_LRdb	HPRD_LRdb
ADCYAP1	SCTR	I2D_CellPhoneDB	I2D_CellPhoneDB
ADCYAP1	SCTR	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
ADCYAP1	SCTR	LRdb	LRdb
ADCYAP1	SCTR	Ramilowski2015	Ramilowski2015
ADCYAP1	SCTR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
ADCYAP1	SCTR	iTALK	iTALK
WNT1	ROR2	CellPhoneDB	CellPhoneDB
WNT1	ROR2	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
WNT1	ROR2	NetPath	NetPath
IGFL1	IGFLR1	CellPhoneDB	CellPhoneDB
IGFL1	IGFLR1	Fantom5_LRdb	Fantom5_LRdb
IGFL1	IGFLR1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
IGFL1	IGFLR1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
IGFL1	IGFLR1	IntAct	IntAct
IGFL1	IGFLR1	LRdb	LRdb
IGFL1	IGFLR1	Ramilowski2015	Ramilowski2015
IGFL1	IGFLR1	UniProt_CellPhoneDB	UniProt_CellPhoneDB
IGFL1	IGFLR1	iTALK	iTALK
FGFR2	CD83	CellPhoneDB	CellPhoneDB
FGFR2	CD83	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
GDF1	HTR4	CellPhoneDB	CellPhoneDB
GDF1	HTR4	IMEx_CellPhoneDB	IMEx_CellPhoneDB
GDF1	HTR4	MINT_CellPhoneDB	MINT_CellPhoneDB
PTN	PTPRS	CellPhoneDB	CellPhoneDB
PTN	PTPRS	EMBRACE	EMBRACE
PTN	PTPRS	Fantom5_LRdb	Fantom5_LRdb
PTN	PTPRS	HPRD	HPRD
PTN	PTPRS	HPRD_LRdb	HPRD_LRdb
PTN	PTPRS	I2D_CellPhoneDB	I2D_CellPhoneDB
PTN	PTPRS	IMEx_CellPhoneDB	IMEx_CellPhoneDB
PTN	PTPRS	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
PTN	PTPRS	IntAct_CellPhoneDB	IntAct_CellPhoneDB
PTN	PTPRS	LRdb	LRdb
PTN	PTPRS	Ramilowski2015	Ramilowski2015
PTN	PTPRS	iTALK	iTALK
BMP10	KIR3DL1	CellPhoneDB	CellPhoneDB
BMP10	KIR3DL1	HuRI	HuRI
BMP10	KIR3DL1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
BMP10	KIR3DL1	IntAct_CellPhoneDB	IntAct_CellPhoneDB
ICAM3	CLEC4M	CellPhoneDB	CellPhoneDB
ICAM3	CLEC4M	Fantom5_LRdb	Fantom5_LRdb
ICAM3	CLEC4M	HPRD	HPRD
ICAM3	CLEC4M	HPRD_LRdb	HPRD_LRdb
ICAM3	CLEC4M	LRdb	LRdb
ICAM3	CLEC4M	Ramilowski2015	Ramilowski2015
ICAM3	CLEC4M	iTALK	iTALK
CD99	PILRA	CellPhoneDB	CellPhoneDB
CD99	PILRA	LRdb	LRdb
IGF2	GPR152	CellPhoneDB	CellPhoneDB
IGF2	GPR152	HuRI	HuRI
IGF2	GPR152	IMEx_CellPhoneDB	IMEx_CellPhoneDB
IGF2	GPR152	IntAct_CellPhoneDB	IntAct_CellPhoneDB
BMP2	SMO	CellPhoneDB	CellPhoneDB
BMP2	SMO	I2D_CellPhoneDB	I2D_CellPhoneDB
TNFSF9	IL13RA2	CellPhoneDB	CellPhoneDB
TNFSF9	IL13RA2	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
TG	ASGR1	Baccin2019	Baccin2019
TG	ASGR1	CellPhoneDB	CellPhoneDB
TG	ASGR1	EMBRACE	EMBRACE
TG	ASGR1	Fantom5_LRdb	Fantom5_LRdb
TG	ASGR1	HPRD	HPRD
TG	ASGR1	HPRD_LRdb	HPRD_LRdb
TG	ASGR1	I2D_CellPhoneDB	I2D_CellPhoneDB
TG	ASGR1	LRdb	LRdb
TG	ASGR1	Ramilowski2015	Ramilowski2015
TG	ASGR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
TG	ASGR1	iTALK	iTALK
JAG1	CD46	CellPhoneDB	CellPhoneDB
JAG1	CD46	IntAct	IntAct
JAG1	CD46	LRdb	LRdb
PF4	CXCR3	Baccin2019	Baccin2019
PF4	CXCR3	CellPhoneDB	CellPhoneDB
PF4	CXCR3	EMBRACE	EMBRACE
PF4	CXCR3	Fantom5_LRdb	Fantom5_LRdb
PF4	CXCR3	HPRD	HPRD
PF4	CXCR3	HPRD_LRdb	HPRD_LRdb
PF4	CXCR3	LRdb	LRdb
PF4	CXCR3	Ramilowski2015	Ramilowski2015
PF4	CXCR3	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PF4	CXCR3	UniProt_LRdb	UniProt_LRdb
PF4	CXCR3	Wang	Wang
PF4	CXCR3	iTALK	iTALK
IL4	IL13RA2	Baccin2019	Baccin2019
IL4	IL13RA2	CellPhoneDB	CellPhoneDB
IL4	IL13RA2	Fantom5_LRdb	Fantom5_LRdb
IL4	IL13RA2	HPRD	HPRD
IL4	IL13RA2	HPRD_LRdb	HPRD_LRdb
IL4	IL13RA2	I2D_CellPhoneDB	I2D_CellPhoneDB
IL4	IL13RA2	LRdb	LRdb
IL4	IL13RA2	Ramilowski2015	Ramilowski2015
IL4	IL13RA2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL4	IL13RA2	iTALK	iTALK
TFF1	FCRL4	CellPhoneDB	CellPhoneDB
TFF1	FCRL4	IMEx_CellPhoneDB	IMEx_CellPhoneDB
TFF1	FCRL4	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
TFF1	FCRL4	IntAct_CellPhoneDB	IntAct_CellPhoneDB
TFF1	FCRL4	Lit-BM-17	Lit-BM-17
NPPA	NPR2	CellPhoneDB	CellPhoneDB
NPPA	NPR2	I2D_CellPhoneDB	I2D_CellPhoneDB
NPPA	NPR2	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
XCL1	ADGRV1	CellPhoneDB	CellPhoneDB
XCL1	ADGRV1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
NPPB	NPR3	CellPhoneDB	CellPhoneDB
NPPB	NPR3	Fantom5_LRdb	Fantom5_LRdb
NPPB	NPR3	HPMR_LRdb	HPMR_LRdb
NPPB	NPR3	HPRD	HPRD
NPPB	NPR3	HPRD_LRdb	HPRD_LRdb
NPPB	NPR3	I2D_CellPhoneDB	I2D_CellPhoneDB
NPPB	NPR3	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
NPPB	NPR3	LRdb	LRdb
NPPB	NPR3	Lit-BM-17	Lit-BM-17
NPPB	NPR3	Ramilowski2015	Ramilowski2015
NPPB	NPR3	Wang	Wang
NPPB	NPR3	iTALK	iTALK
NRG1	LGR4	CellPhoneDB	CellPhoneDB
NRG1	LGR4	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
CLEC2B	KLRF1	CellPhoneDB	CellPhoneDB
CLEC2B	KLRF1	LRdb	LRdb
BMP10	KIR2DL3	CellPhoneDB	CellPhoneDB
BMP10	KIR2DL3	HuRI	HuRI
BMP10	KIR2DL3	IMEx_CellPhoneDB	IMEx_CellPhoneDB
BMP10	KIR2DL3	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CCL4	GPR152	CellPhoneDB	CellPhoneDB
CCL4	GPR152	HuRI	HuRI
CCL4	GPR152	IMEx_CellPhoneDB	IMEx_CellPhoneDB
CCL4	GPR152	IntAct_CellPhoneDB	IntAct_CellPhoneDB
IFNA1	CR2	CellPhoneDB	CellPhoneDB
IFNA1	CR2	HPRD	HPRD
IFNA1	CR2	I2D_CellPhoneDB	I2D_CellPhoneDB
IFNA1	CR2	InnateDB	InnateDB
IFNA1	CR2	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
IFNA1	CR2	InnateDB_CellPhoneDB	InnateDB_CellPhoneDB
IL37	IL1RAPL1	CellPhoneDB	CellPhoneDB
IL37	IL1RAPL1	InnateDB	InnateDB
IL37	IL1RAPL1	InnateDB_CellPhoneDB	InnateDB_CellPhoneDB
PDGFB	LRP1	CellPhoneDB	CellPhoneDB
PDGFB	LRP1	EMBRACE	EMBRACE
PDGFB	LRP1	Fantom5_LRdb	Fantom5_LRdb
PDGFB	LRP1	HPRD	HPRD
PDGFB	LRP1	HPRD_LRdb	HPRD_LRdb
PDGFB	LRP1	I2D_CellPhoneDB	I2D_CellPhoneDB
PDGFB	LRP1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
PDGFB	LRP1	LRdb	LRdb
PDGFB	LRP1	Ramilowski2015	Ramilowski2015
PDGFB	LRP1	iTALK	iTALK
FAM3C	CLEC2D	CellPhoneDB	CellPhoneDB
FAM3C	CLEC2D	HuRI	HuRI
FAM3C	CLEC2D	IMEx_CellPhoneDB	IMEx_CellPhoneDB
FAM3C	CLEC2D	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
FAM3C	CLEC2D	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CSF1	SLC7A1	CellPhoneDB	CellPhoneDB
CSF1	SLC7A1	I2D_CellPhoneDB	I2D_CellPhoneDB
CCL2	ACKR2	Baccin2019	Baccin2019
CCL2	ACKR2	CellPhoneDB	CellPhoneDB
CCL2	ACKR2	Fantom5_LRdb	Fantom5_LRdb
CCL2	ACKR2	HPRD	HPRD
CCL2	ACKR2	HPRD_LRdb	HPRD_LRdb
CCL2	ACKR2	InnateDB	InnateDB
CCL2	ACKR2	LRdb	LRdb
CCL2	ACKR2	Ramilowski2015	Ramilowski2015
CCL2	ACKR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CCL2	ACKR2	iTALK	iTALK
CCL18	CCR8	CellPhoneDB	CellPhoneDB
CCL18	CCR8	InnateDB	InnateDB
CCL18	CCR8	LRdb	LRdb
CCL18	CCR8	Wang	Wang
INS	LILRB2	CellPhoneDB	CellPhoneDB
INS	LILRB2	IMEx_CellPhoneDB	IMEx_CellPhoneDB
INS	LILRB2	IntAct_CellPhoneDB	IntAct_CellPhoneDB
IGFL3	IGFLR1	Baccin2019	Baccin2019
IGFL3	IGFLR1	CellPhoneDB	CellPhoneDB
IGFL3	IGFLR1	Fantom5_LRdb	Fantom5_LRdb
IGFL3	IGFLR1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
IGFL3	IGFLR1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
IGFL3	IGFLR1	LRdb	LRdb
IGFL3	IGFLR1	Ramilowski2015	Ramilowski2015
IGFL3	IGFLR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IGFL3	IGFLR1	UniProt_CellPhoneDB	UniProt_CellPhoneDB
IGFL3	IGFLR1	iTALK	iTALK
GDF11	ANTXR1	CellPhoneDB	CellPhoneDB
GDF11	ANTXR1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
HLA-E	KLRK1	CellPhoneDB	CellPhoneDB
HLA-E	KLRK1	LRdb	LRdb
VSTM1	ADGRG3	CellPhoneDB	CellPhoneDB
VSTM1	ADGRG3	HuRI	HuRI
VSTM1	ADGRG3	IMEx_CellPhoneDB	IMEx_CellPhoneDB
VSTM1	ADGRG3	IntAct_CellPhoneDB	IntAct_CellPhoneDB
TNF	CELSR2	CellPhoneDB	CellPhoneDB
TNF	CELSR2	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
DSC2	DSG1	CellPhoneDB	CellPhoneDB
DSC2	DSG1	HPRD	HPRD
DSC2	DSG1	LRdb	LRdb
PF4	ACKR1	CellPhoneDB	CellPhoneDB
PF4	ACKR1	I2D_CellPhoneDB	I2D_CellPhoneDB
PF4	ACKR1	InnateDB	InnateDB
PF4	ACKR1	InnateDB_CellPhoneDB	InnateDB_CellPhoneDB
IFNE	ADGRV1	CellPhoneDB	CellPhoneDB
IFNE	ADGRV1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
HLA-E	KLRC1	CellPhoneDB	CellPhoneDB
HLA-E	KLRC1	Fantom5_LRdb	Fantom5_LRdb
HLA-E	KLRC1	HPMR_LRdb	HPMR_LRdb
HLA-E	KLRC1	HPRD	HPRD
HLA-E	KLRC1	HPRD_LRdb	HPRD_LRdb
HLA-E	KLRC1	LRdb	LRdb
HLA-E	KLRC1	Ramilowski2015	Ramilowski2015
HLA-E	KLRC1	Wang	Wang
HLA-E	KLRC1	iTALK	iTALK
TNF	VSIR	CellPhoneDB	CellPhoneDB
TNF	VSIR	HuRI	HuRI
TNF	VSIR	IMEx_CellPhoneDB	IMEx_CellPhoneDB
TNF	VSIR	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CXCL2	CXCR1	Baccin2019	Baccin2019
CXCL2	CXCR1	CellPhoneDB	CellPhoneDB
CXCL2	CXCR1	Fantom5_LRdb	Fantom5_LRdb
CXCL2	CXCR1	HPMR_LRdb	HPMR_LRdb
CXCL2	CXCR1	HPRD	HPRD
CXCL2	CXCR1	HPRD_LRdb	HPRD_LRdb
CXCL2	CXCR1	I2D_CellPhoneDB	I2D_CellPhoneDB
CXCL2	CXCR1	LRdb	LRdb
CXCL2	CXCR1	Ramilowski2015	Ramilowski2015
CXCL2	CXCR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CXCL2	CXCR1	Wang	Wang
CXCL2	CXCR1	iTALK	iTALK
LGALS9	LRP1	CellPhoneDB	CellPhoneDB
LGALS9	LRP1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
HLA-F	KIR3DS1	CellPhoneDB	CellPhoneDB
HLA-F	KIR3DS1	IntAct	IntAct
SPP1	CCR8	CellPhoneDB	CellPhoneDB
SPP1	CCR8	IMEx_CellPhoneDB	IMEx_CellPhoneDB
SPP1	CCR8	MINT_CellPhoneDB	MINT_CellPhoneDB
CCL3	ACKR2	CellPhoneDB	CellPhoneDB
CCL3	ACKR2	Fantom5_LRdb	Fantom5_LRdb
CCL3	ACKR2	HPRD	HPRD
CCL3	ACKR2	HPRD_LRdb	HPRD_LRdb
CCL3	ACKR2	InnateDB	InnateDB
CCL3	ACKR2	LRdb	LRdb
CCL3	ACKR2	Ramilowski2015	Ramilowski2015
CCL3	ACKR2	iTALK	iTALK
CCL14	ACKR2	CellPhoneDB	CellPhoneDB
CCL14	ACKR2	Fantom5_LRdb	Fantom5_LRdb
CCL14	ACKR2	HPRD	HPRD
CCL14	ACKR2	HPRD_LRdb	HPRD_LRdb
CCL14	ACKR2	InnateDB	InnateDB
CCL14	ACKR2	LRdb	LRdb
CCL14	ACKR2	Ramilowski2015	Ramilowski2015
CCL14	ACKR2	iTALK	iTALK
GAL	GPR151	Baccin2019	Baccin2019
GAL	GPR151	CellPhoneDB	CellPhoneDB
GAL	GPR151	EMBRACE	EMBRACE
GAL	GPR151	Fantom5_LRdb	Fantom5_LRdb
GAL	GPR151	HPRD	HPRD
GAL	GPR151	HPRD_LRdb	HPRD_LRdb
GAL	GPR151	I2D_CellPhoneDB	I2D_CellPhoneDB
GAL	GPR151	LRdb	LRdb
GAL	GPR151	Ramilowski2015	Ramilowski2015
GAL	GPR151	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
GAL	GPR151	iTALK	iTALK
BMP7	PTPRK	CellPhoneDB	CellPhoneDB
BMP7	PTPRK	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
TNFSF9	ADGRG5	CellPhoneDB	CellPhoneDB
TNFSF9	ADGRG5	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
HLA-F	KIR3DL1	CellPhoneDB	CellPhoneDB
HLA-F	KIR3DL1	IntAct	IntAct
HLA-F	KIR3DL1	LRdb	LRdb
HLA-F	KIR3DL1	Wang	Wang
LGALS9	MRC2	CellPhoneDB	CellPhoneDB
LGALS9	MRC2	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
TNF	RIPK1	CellPhoneDB	CellPhoneDB
TNF	RIPK1	I2D_CellPhoneDB	I2D_CellPhoneDB
TNF	RIPK1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
TNF	RIPK1	InnateDB	InnateDB
TNF	RIPK1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
TNF	RIPK1	InnateDB_CellPhoneDB	InnateDB_CellPhoneDB
TNF	RIPK1	IntAct_CellPhoneDB	IntAct_CellPhoneDB
TNF	RIPK1	LRdb	LRdb
TNF	RIPK1	MINT_CellPhoneDB	MINT_CellPhoneDB
TNF	RIPK1	ProtMapper	ProtMapper
TNF	RIPK1	REACH_ProtMapper	REACH_ProtMapper
TNF	RIPK1	Reactome_LRdb	Reactome_LRdb
TNF	RIPK1	Sparser_ProtMapper	Sparser_ProtMapper
TNF	RIPK1	Wang	Wang
INHBC	ACVR2B	Baccin2019	Baccin2019
INHBC	ACVR2B	CellPhoneDB	CellPhoneDB
INHBC	ACVR2B	EMBRACE	EMBRACE
INHBC	ACVR2B	Fantom5_LRdb	Fantom5_LRdb
INHBC	ACVR2B	HPRD	HPRD
INHBC	ACVR2B	HPRD_LRdb	HPRD_LRdb
INHBC	ACVR2B	LRdb	LRdb
INHBC	ACVR2B	Ramilowski2015	Ramilowski2015
INHBC	ACVR2B	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHBC	ACVR2B	Wang	Wang
INHBC	ACVR2B	iTALK	iTALK
VGF	NTRK1	CellPhoneDB	CellPhoneDB
VGF	NTRK1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
CLEC2A	KLRF2	CellPhoneDB	CellPhoneDB
CLEC2A	KLRF2	DIP	DIP
CLEC2A	KLRF2	LRdb	LRdb
COPA	SORT1	CellPhoneDB	CellPhoneDB
COPA	SORT1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
COPA	SORT1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
COPA	SORT1	IntAct_CellPhoneDB	IntAct_CellPhoneDB
COPA	SORT1	MatrixDB_CellPhoneDB	MatrixDB_CellPhoneDB
ADIPOQ	PROKR2	CellPhoneDB	CellPhoneDB
ADIPOQ	PROKR2	HuRI	HuRI
ADIPOQ	PROKR2	IMEx_CellPhoneDB	IMEx_CellPhoneDB
ADIPOQ	PROKR2	IntAct_CellPhoneDB	IntAct_CellPhoneDB
BMP10	VSIR	CellPhoneDB	CellPhoneDB
BMP10	VSIR	HuRI	HuRI
BMP10	VSIR	IMEx_CellPhoneDB	IMEx_CellPhoneDB
BMP10	VSIR	IntAct_CellPhoneDB	IntAct_CellPhoneDB
MIF	TNFRSF10D	CellPhoneDB	CellPhoneDB
MIF	TNFRSF10D	I2D_CellPhoneDB	I2D_CellPhoneDB
MIF	TNFRSF10D	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CCL5	ACKR1	CellPhoneDB	CellPhoneDB
CCL5	ACKR1	Fantom5_LRdb	Fantom5_LRdb
CCL5	ACKR1	HPRD	HPRD
CCL5	ACKR1	HPRD_LRdb	HPRD_LRdb
CCL5	ACKR1	InnateDB	InnateDB
CCL5	ACKR1	LRdb	LRdb
CCL5	ACKR1	Ramilowski2015	Ramilowski2015
CCL5	ACKR1	iTALK	iTALK
CCL4	CNR2	CellPhoneDB	CellPhoneDB
CCL4	CNR2	HuRI	HuRI
CCL4	CNR2	IMEx_CellPhoneDB	IMEx_CellPhoneDB
CCL4	CNR2	IntAct_CellPhoneDB	IntAct_CellPhoneDB
DSC1	DSG1	CellPhoneDB	CellPhoneDB
DSC1	DSG1	LRdb	LRdb
CCL7	CCR10	CellPhoneDB	CellPhoneDB
CCL7	CCR10	Fantom5_LRdb	Fantom5_LRdb
CCL7	CCR10	HPRD	HPRD
CCL7	CCR10	HPRD_LRdb	HPRD_LRdb
CCL7	CCR10	I2D_CellPhoneDB	I2D_CellPhoneDB
CCL7	CCR10	LRdb	LRdb
CCL7	CCR10	Ramilowski2015	Ramilowski2015
CCL7	CCR10	Wang	Wang
CCL7	CCR10	iTALK	iTALK
FGFR4	PTPRR	CellPhoneDB	CellPhoneDB
FGFR4	PTPRR	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
COPA	P2RY6	CellPhoneDB	CellPhoneDB
COPA	P2RY6	IMEx_CellPhoneDB	IMEx_CellPhoneDB
COPA	P2RY6	IntAct_CellPhoneDB	IntAct_CellPhoneDB
LILRB4	LAIR1	CellPhoneDB	CellPhoneDB
LILRB4	LAIR1	LRdb	LRdb
CCL13	ACKR2	Baccin2019	Baccin2019
CCL13	ACKR2	CellPhoneDB	CellPhoneDB
CCL13	ACKR2	EMBRACE	EMBRACE
CCL13	ACKR2	Fantom5_LRdb	Fantom5_LRdb
CCL13	ACKR2	HPRD	HPRD
CCL13	ACKR2	HPRD_LRdb	HPRD_LRdb
CCL13	ACKR2	InnateDB	InnateDB
CCL13	ACKR2	LRdb	LRdb
CCL13	ACKR2	Ramilowski2015	Ramilowski2015
CCL13	ACKR2	iTALK	iTALK
DSC2	DSG2	CellPhoneDB	CellPhoneDB
DSC2	DSG2	HPRD	HPRD
DSC2	DSG2	LRdb	LRdb
ADIPOQ	CLEC2D	CellPhoneDB	CellPhoneDB
ADIPOQ	CLEC2D	HuRI	HuRI
ADIPOQ	CLEC2D	IMEx_CellPhoneDB	IMEx_CellPhoneDB
ADIPOQ	CLEC2D	IntAct_CellPhoneDB	IntAct_CellPhoneDB
NRG1	LSR	CellPhoneDB	CellPhoneDB
NRG1	LSR	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
BDNF	GPR152	CellPhoneDB	CellPhoneDB
BDNF	GPR152	HuRI	HuRI
BDNF	GPR152	IMEx_CellPhoneDB	IMEx_CellPhoneDB
BDNF	GPR152	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CCL3L1	ACKR2	CellPhoneDB	CellPhoneDB
CCL3L1	ACKR2	Fantom5_LRdb	Fantom5_LRdb
CCL3L1	ACKR2	HPRD	HPRD
CCL3L1	ACKR2	HPRD_LRdb	HPRD_LRdb
CCL3L1	ACKR2	I2D_CellPhoneDB	I2D_CellPhoneDB
CCL3L1	ACKR2	LRdb	LRdb
CCL3L1	ACKR2	Ramilowski2015	Ramilowski2015
CCL3L1	ACKR2	iTALK	iTALK
CD52	SIGLEC10	CellPhoneDB	CellPhoneDB
CD52	SIGLEC10	LRdb	LRdb
VIP	AVPR1A	CellPhoneDB	CellPhoneDB
VIP	AVPR1A	IMEx_CellPhoneDB	IMEx_CellPhoneDB
VIP	AVPR1A	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CCL4	SLC7A1	CellPhoneDB	CellPhoneDB
CCL4	SLC7A1	HuRI	HuRI
CCL4	SLC7A1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
CCL4	SLC7A1	IntAct_CellPhoneDB	IntAct_CellPhoneDB
TNFSF12	TNFRSF25	CellPhoneDB	CellPhoneDB
TNFSF12	TNFRSF25	Fantom5_LRdb	Fantom5_LRdb
TNFSF12	TNFRSF25	HPRD	HPRD
TNFSF12	TNFRSF25	HPRD_LRdb	HPRD_LRdb
TNFSF12	TNFRSF25	I2D_CellPhoneDB	I2D_CellPhoneDB
TNFSF12	TNFRSF25	LRdb	LRdb
TNFSF12	TNFRSF25	NetPath	NetPath
TNFSF12	TNFRSF25	Ramilowski2015	Ramilowski2015
TNFSF12	TNFRSF25	UniProt_LRdb	UniProt_LRdb
TNFSF12	TNFRSF25	Wang	Wang
TNFSF12	TNFRSF25	iTALK	iTALK
GAST	KIR2DL3	CellPhoneDB	CellPhoneDB
GAST	KIR2DL3	HuRI	HuRI
GAST	KIR2DL3	IMEx_CellPhoneDB	IMEx_CellPhoneDB
GAST	KIR2DL3	IntAct_CellPhoneDB	IntAct_CellPhoneDB
CCL4L2	GPR151	CellPhoneDB	CellPhoneDB
CCL4L2	GPR151	IMEx_CellPhoneDB	IMEx_CellPhoneDB
CCL4L2	GPR151	IntAct_CellPhoneDB	IntAct_CellPhoneDB
GRN	SORT1	CellPhoneDB	CellPhoneDB
GRN	SORT1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
GRN	SORT1	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
GRN	SORT1	IntAct	IntAct
GRN	SORT1	MINT_CellPhoneDB	MINT_CellPhoneDB
CCL7	ACKR1	CellPhoneDB	CellPhoneDB
CCL7	ACKR1	Fantom5_LRdb	Fantom5_LRdb
CCL7	ACKR1	HPRD	HPRD
CCL7	ACKR1	HPRD_LRdb	HPRD_LRdb
CCL7	ACKR1	I2D_CellPhoneDB	I2D_CellPhoneDB
CCL7	ACKR1	LRdb	LRdb
CCL7	ACKR1	Ramilowski2015	Ramilowski2015
CCL7	ACKR1	iTALK	iTALK
CXCL13	ACKR4	Baccin2019	Baccin2019
CXCL13	ACKR4	CellPhoneDB	CellPhoneDB
CXCL13	ACKR4	Fantom5_LRdb	Fantom5_LRdb
CXCL13	ACKR4	HPRD	HPRD
CXCL13	ACKR4	HPRD_LRdb	HPRD_LRdb
CXCL13	ACKR4	LRdb	LRdb
CXCL13	ACKR4	Ramilowski2015	Ramilowski2015
CXCL13	ACKR4	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CXCL13	ACKR4	iTALK	iTALK
CSF1	CELSR3	CellPhoneDB	CellPhoneDB
CSF1	CELSR3	I2D_CellPhoneDB	I2D_CellPhoneDB
INSL3	RXFP1	CellPhoneDB	CellPhoneDB
INSL3	RXFP1	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
LGALS9	COLEC12	CellPhoneDB	CellPhoneDB
LGALS9	COLEC12	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
IL16	GRIN2C	Baccin2019	Baccin2019
IL16	GRIN2C	CellPhoneDB	CellPhoneDB
IL16	GRIN2C	EMBRACE	EMBRACE
IL16	GRIN2C	Fantom5_LRdb	Fantom5_LRdb
IL16	GRIN2C	HPRD	HPRD
IL16	GRIN2C	HPRD_LRdb	HPRD_LRdb
IL16	GRIN2C	I2D_CellPhoneDB	I2D_CellPhoneDB
IL16	GRIN2C	LRdb	LRdb
IL16	GRIN2C	Ramilowski2015	Ramilowski2015
IL16	GRIN2C	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL16	GRIN2C	iTALK	iTALK
CD70	GPRC5B	CellPhoneDB	CellPhoneDB
CD70	GPRC5B	InnateDB-All_CellPhoneDB	InnateDB-All_CellPhoneDB
