	B cell_healthy	CTL_healthy	MC_healthy	MoD-Ma_healthy	moDC_healthy	NKT_healthy	NKT-p_healthy	nrMa_healthy	pDC_healthy	rMa_healthy	Treg_healthy
TLE1	0	0.085616438	0	0.493973523	0	0	0.09232546	0	0	0	0.196430959
RP11-383M4.6	0	0	0	0	0	0	0	0	0	0	0.098624193
RASEF	0	0	0	0	0	0	0.009325983	0	0	0	0.097049689
FRMD3	0	0	0	0	0	0	0	0.074666079	0	0	0
IDNK	0.11192944	0.219833118	0	0	0	0	0.050700443	0	0	0.166333999	0.165266197
UBQLN1	0.930072127	0.879783178	1.242302141	0	0	0	0.018651966	0.342006558	0	0.319228243	0.349374372
RP11-522I20.3	0	0	0.206338726	0	0	0	0	0.056082733	0	0.037432154	0
GKAP1	0.111326342	0.045754026	0	0	0	0	0.009325983	0.059560495	0	0	0
KIF27	0.125081303	0	0	0	0	0	0	0.057757563	1.397428731	0	0.170010724
C9orf64	0	0.060812454	0.206338726	0	0	0	0.052825616	0	0	0.019540028	0
HNRNPK	2.717614044	3.630716595	2.216366773	2.657655539	0	0	3.163040448	3.388421891	2.456750765	1.786676901	2.563846321
RP11-575L7.8	0.170025649	0.069618491	0	0.219490781	0	0	0	0.057757563	0	0	0
RMI1	0	0.210466148	0	0	0	0	0.02797795	0	0	0.019540028	0
SLC28A3	0	0	0	0	0	0	0	0	0	0	0
NTRK2	0	0	0	0	0	0	0.037303933	0	0	0	0
AGTPBP1	0.327543456	0.240905905	0.206338726	0	0	0	0.211537241	0.439091561	0	0.086322347	0.313130824
NAA35	0.268998981	0.331967606	0.937667178	0.219490781	0	0	0.285859361	0	0	0.092310533	0.34106768
GOLM1	0.027963424	0.171940297	0	0	0	0	0.208571307	0.159908533	0	0	0
ISCA1	0	0	0	0	0	0	0	0.069367886	1.059322034	0.019540028	0.293124747
ZCCHC6	1.031560044	1.086488026	0.430876178	0.212314225	0	0	0.043499632	0.563777053	1.927089748	0	0.440951477
GAS1	0	0	0.224537453	0	0	0	0	0	0	0	0
DAPK1	0	0	1.072360869	0.493973523	0	0	0	0.943810327	0.529661017	0.114626318	0
CTSL	0	0	0	0	0	0	0.729362677	5.852706665	0	0	0
CDK20	0	0.110815603	0	0	0	0	0	0	0	0	0
SPIN1	0	0.308941315	0	0.219490781	0	0	0.51376296	0.372658533	0	0	0.169916343
C9orf47	0	0	0	0	0	0	0	0.059363739	0	0	0
S1PR3	0	0.058126017	0	0	0	0	0	0.020064487	0	0	0
CKS2	0.457279757	0.172919425	0	2.461831837	0	0	2.740942919	0.085022353	1.059322034	0.039080055	0.242895313
SECISBP2	1.409737309	1.640754803	0.713129725	0.163988193	0	0	0.009325983	1.040507451	1.927089748	0.283734599	1.613888344
SEMA4D	1.666362043	2.334683659	1.035963415	0.219490781	0	0	0.0254755	0.067971761	1.397428731	0	1.424274403
GADD45G	0	0	0	1.507729244	0	0	0.361420435	0.120517752	0	0	0.171028376
RP11-316P17.2	0	0	0	0	0	0	0	0	0	0	0
SYK	1.524885478	0	0.619016177	0.163988193	0	0	0	0.779522005	0.529661017	0.276493452	0
RP11-305L7.1	0	0	0	0	0	4.078303426	0	0	0	0	0
RP11-305L7.6	0	0	0	0	0	0	0	0	0	0	0
RP11-305L7.7	0	0	0	0	0	0	0	0	0	0	0
AUH	0.237416135	0.196695075	0.224537453	0.219490781	0	0	0	0.043406504	1.397428731	0	0.27724236
NFIL3	0	0.046702783	0	0.163988193	0	0	0.141886236	1.096884442	0	0.019540028	0.065500753
ROR2	0	0	0	0	0	0	0	0	0	0	0
SPTLC1	0.435138432	0.177449864	0.224537453	0.219490781	0	0	0.248120487	0.037812187	1.397428731	0.021348363	0.3321479
IARS	0.563606775	0.792434021	0	0.493973523	0	0	0.594229476	0.1572468	1.059322034	0.019540028	0.984511767
NOL8	1.00559246	1.053899501	0	0.219490781	0	0	0.20667484	0.220442188	1.397428731	0.681160882	0.402041413
CENPP	0.115497484	0	0.847823416	0.163988193	0	0	0.353275462	0	0	0.130565348	0.049862877
ECM2	0	0	0	0	0	0	0	0	0	0	0
IPPK	0.084268716	0	0	0	0	0	0	0	0	0	0
BICD2	0.261179173	0.328977837	0.449074906	0	0	0	0.219336726	0.946280282	0	0.094404336	0.091414915
ZNF484	0.086300637	0.057683433	0	0	0	0	0	0	0	0	0.15299151
FGD3	0.493129297	0.612219713	0	0	0	0	0.248120487	0.250571019	0	0	1.146229618
SUSD3	0.449497745	0.413083133	0.449074906	0	0	0	0	0.043406504	0	0.339469186	0.702509553
C9orf89	0.264266677	0.278754359	0.206338726	0.327976386	0	0	0.969516863	0.375341861	0	0.065695294	0.433967719
NINJ1	0.119605653	0	0	1.999693823	0	0	0.962345311	1.658100988	0	0.822500793	0.091414915
RP11-370F5.4	0	0	0	0	0	0	0	0	0	0	0
WNK2	0	0	0	0	0	0	0.447836775	0	0	0	0
RP11-165J3.6	0	0	0.224537453	0	0	0	0	0	0	0	0
FAM120AOS	0.478036823	0.702166453	0	0	0	0	0.702949405	0.276992076	0	0.395461071	0.4280159
FAM120A	0.162269564	0.454767066	0.619016177	0.212314225	0	0	0.163803042	0.925206489	0	0.140559603	0.52268285
PHF2	0.104012521	0.083640013	0	0.163988193	0	0	0.940227791	0.182480466	0	0	0.097049689
PTPDC1	0.053785996	0.090415913	0	0	0	0	0	0	0	0	0
RP11-2B6.3	0	0	0.224537453	0	0	0	0	0	0	0	0
RP11-2B6.2	0.07838342	0	0	0	0	0	0	0.517207525	0	0	0.074521201
MIRLET7DHG	0	0	0	0	0	0	0	0	0	0	0
ZNF169	0.177942866	0.407524209	0	0	0	0	0	0.020064487	0	0.046155266	0.226079362
RP11-307E17.8	0	0	0	0	0	0	0	0	0	0	0
HIATL1	0.462032889	0.579500504	0.224537453	0	0	0	0.060276984	0.214687061	0.529661017	0.019540028	0.124602828
PCAT7	0	0	0	0	0	0	0	0	0	0	0
FBP1	0	0.057683433	1.144005904	0.383478974	0	0	1.312001747	0.776840984	0	0.037432154	0.161057134
C9orf3	0	0.079138968	0.224537453	0	0	0	1.713060822	0	0	0	0
FANCC	0	0	0	0.212314225	0	0	0	0	0	0	0
RP11-435O5.2	0	0	0	0	0	0	0	0	0	0	0
PTCH1	0	0.319679868	0	0	0	0	0.276533378	0	0	0	0.124602828
ERCC6L2	0.525843562	0.855162086	0	0	0	0	0.062151599	0.097944913	0	0	0.830989487
SLC35D2	0	0.303022249	0	0	0	4.830917874	0.110977426	0.044893378	0	0	0.561700168
ZNF367	0	0	0	0	0	0	0	0	0	0	0.087427872
HABP4	0.071469411	0.460043479	0	0	0	0	0	0	0	0	0.169875255
CDC14B	0	0.14977211	0	0	0	0	0.237988692	0.037812187	0	0	0
AAED1	0.130922258	0.233359102	0.224537453	0.212314225	0	0	0	0.193909953	0	0.079664201	0.153035767
ZNF510	0.113071009	0	0	0	0	0	0	0	0	0	0.243109426
ZNF782	0.099944031	0	0	0	0	0	0	0	0	0	0.273758154
HIATL2	0.240131355	0.276874068	0	0.163988193	0	0	0.009325983	0	1.397428731	0	0.083493362
CTSV	0	0	0	0	0	0	0	0	0	0.046155266	0
RP11-498P14.3	0	0	0	0	0	0	0.009325983	0	0	0	0
RP11-498P14.5	0	0	0.206338726	0	0	0	0	0	0	0	0.160063655
CCDC180	0.135625439	0.168851267	0	0	0	0	0	0	0	0	0.194998727
TDRD7	0.127907455	0.18414078	0	0	0	0	0	0.042434735	0	0	0.083493362
TMOD1	0	0.055691691	0	0	0	0	0	0	0	0	0
TSTD2	0.316751729	0.065876153	0	0	0	0	0	0.060193462	0	0.046155266	0.455539142
NCBP1	0.340668295	0.521021534	0	0.706287748	0	0	0.009325983	0.160527615	0	0	0.136046291
XPA	0.479922244	0.497767192	0.506790999	0	0	0	0.018651966	0.07782205	0.529661017	0.394511247	0.760302537
RP11-546O6.4	0	0	0	0	0	0	0	0	0	0	0
RP11-23B15.1	0	0	0	0	0	0	0	0	0	0	0
FOXE1	0	0	0	0	0	0	0.068975133	0	0	0	0
C9orf156	0.084268716	0.300636093	0	0	0	0	0	0.154675452	0.529661017	0.021348363	0.459213761
ANP32B	1.689434787	1.213875724	1.650796903	1.637744518	0	0	6.085476627	1.28734023	0	1.644264108	0.760004298
NANS	0	0.045085663	0.623285964	1.302080947	0	0	1.101677748	0.367467562	1.927089748	0.244654543	0
TRIM14	0.242687096	0.227327149	0	0	0	0	0.54140386	0.14278766	0	0	0.872346015
CORO2A	0.049972016	0.058126017	0	0	0	0	0.258429119	0.024565256	0	0	0.370878895
TBC1D2	0.104685733	0.171943725	0	0	0	0	0	0.182472087	0	0	0.076578474
ANKS6	0.037045269	0.090415913	0	0	0	0	0.009325983	0	0	0	0
GALNT12	0.130454956	0.045085663	0	0	0	0	0.378047625	0	0	0	0
COL15A1	0	0	0	0	0	0	0	0	0	0	0
TGFBR1	0.185426534	1.149493078	0.224537453	0	0	0	0.018651966	0.25221818	1.397428731	0.093639261	0.589126723
ALG2	0.049972016	0.121567844	0	0.595793199	0	0	0.244237198	0.058632377	1.927089748	0.166333999	0.256755984
SEC61B	2.464839999	2.389659405	3.291847554	9.860917085	0	0	4.985431079	6.364294348	10.59322034	5.594366694	2.689722479
NR4A3	0.11542869	0.10447479	0	3.777377292	0	0	0	1.678631492	2.118644068	0.161745226	0
RP11-60I3.5	0	0	1.246571927	0	0	0	0.04137446	0	0	0.609384522	0
STX17	0.269241725	0.376972585	0.206338726	0	0	0	0.009325983	0.111684301	1.927089748	0	0.594114639
ERP44	0.619626901	0.643070316	2.300734069	1.35040698	0	0	0.549667729	2.029354501	1.397428731	0.081776781	0.086896072
INVS	0.1118193	0.190420431	0	0	0	0	0	0	0	0.046155266	0
TEX10	0.223811645	0.165873399	0	0	0	0	0.009325983	0.040128975	0	0.019540028	0.068797083
MSANTD3	0	0	0	0	0	4.830917874	0.034801483	0.037812187	0	0	0.074521201
MURC	0	0	0	0	0	0	0	0	0	0	0
MRPL50	0.220313911	0.063889599	0	0.212314225	0	0	1.384602723	0.059363739	3.324518479	0.332667997	0.334121452
ZNF189	0.046653541	0.04326008	0.206338726	0.493973523	0	0	0.133938736	0.107270821	0	0	0.306595538
TMEM246	0	0.125628141	0	0	0	0	0.381782609	0	0	0	0
RNF20	0	0.418710527	0	0	0	0	0.050700443	0.084869471	0	0.065695294	0.449952295
SMC2	0.086300637	0.743036933	0.673612359	0	0	0	0.168430664	0	0	0	0.278320435
NIPSNAP3A	0	0.14777513	0.449074906	0	0	0	0.043499632	0.185232912	0.529661017	0	0
NIPSNAP3B	0.071469411	0	0	0	0	0	0	0	0	0	0
ABCA1	0	0.044859142	0.430876178	0	0	0	0.702263468	1.216955886	0	0.046155266	0.74266491
RP11-217B7.3	0	0	0	0	0	0	0	0	0	0	0
SLC44A1	0	0.129765752	2.284891895	0.212314225	0	0	0.009325983	0.493244212	0	0	0.215249477
FSD1L	0	0.133706719	0	0	0	0	0	0.069367886	0	0	0.076578474
FKTN	0.1118193	0.274568709	0	0	0	0	0.126248552	0	0	0.046155266	0.297007895
TMEM38B	0.111326342	0.085616438	0	0	0	0	0	0.101689978	0	0	0
ZNF462	0	0	1.803689322	0	0	0	0.009325983	0	0	0	0.087427872
RAD23B	0.425599334	0.884038979	0.449074906	0	0	0	1.278475029	1.052979422	0.529661017	0.739265995	0.553711201
KLF4	0.07838342	0	0	1.246578359	0	0	0.203541703	1.822116975	1.059322034	0.369426331	0
IKBKAP	0.076049097	0.122489063	0	0.212314225	0	0	0	0.100712477	0	0	0.14314343
FAM206A	0.027963424	0.100323139	0	0	0	0	0.171520703	0.020820191	0	0.293685756	0
CTNNAL1	0	0.043350095	0	0	0	0	0	0.439869799	0	0.058315839	0
TMEM245	0.083698811	0.28703265	0.637214904	0.219490781	0	0	0.273763617	0.159012923	0	0.019540028	0.285736066
FRRS1L	0	0	0	0	0	0	0	0	0	0	0
EPB41L4B	0	0	0	0	0	0	0	0	0	0	0
PTPN3	0	0	0	0	0	0	0.062151599	0	0	0	0
PALM2	0	0	0	0	0	0	0	0	0	0	0
AKAP2	0.113071009	0	0	0	0	0	0	0	0	0	0
C9orf152	0	0	0	0	0	0	0	0	0	0	0.109259765
TXN	1.534790554	1.461004407	2.647242951	1.86967855	0	4.078303426	15.01087056	3.299913506	2.648305085	3.329330709	1.14450692
RP11-410K21.2	0	0	0	0	0	0	0	0	0	0	0
LPAR1	0	0	0	0	0	0	0	0	0	0	0
KIAA0368	0.301288588	0.10321168	0	0.212314225	0	0	0.052825616	0.14180567	0	0.072290899	0.401004355
ZNF483	0	0.108737523	0	0	0	0	0.0254755	0	0	0	0.219770651
PTGR1	0	0	0	0	0	0	0.110349592	0	0	0.620732464	0
DNAJC25	0	0.088345742	0	0	0	0	0	0	0	0	0
GNG10	0.049972016	0.057683433	0	0	0	0	0	0.058632377	0	0	0
C9orf84	0	0.090481361	0	0	0	0	0	0	0	0	0
UGCG	2.04169757	0.169518545	0.430876178	0.327976386	0	0	0.062779433	0.59393449	7.899913312	0.352320824	0.403475197
SUSD1	0.046653541	0	2.466492652	0	0	0	0	0.319304387	2.794857462	0.046155266	0
PTBP3	1.817113701	2.227245124	0.937667178	0	0	0	1.259612258	1.397014573	2.456750765	0.443488753	1.40242433
HSDL2	0.081024145	0.079138968	0	0	0	0	0.54140386	0	0	0.134166346	0
C9orf147	0	0	0	0	0	0	0	0	0	0	0
KIAA1958	0	0	0	0	0	0	0	0.071555327	1.397428731	0	0
INIP	0.046653541	0.345747145	0	0.212314225	0	0	0	0.78492264	1.059322034	0.188941187	0.270128519
SNX30	0	0.086520159	0	0	0	0	0	0.160960613	0	0.117096355	0
SLC46A2	0	0	0	0	0	0	0	0	0	0	0
FAM225A	0	0	0	0	0	0	0	0	0	0	0
SLC31A2	0	0.04525706	0	0.383478974	0	0	0	0.662555486	0	0.732880615	0.054976772
FKBP15	0	0.457760911	0.224537453	0	0	0	0.602493345	0.366789662	0	0.019540028	0.326423128
SLC31A1	0	0.094126506	0	0	0	0	1.822103332	0.343347719	0	0.039080055	0.131001507
CDC26	0.467321792	0.470415378	0.430876178	1.151935239	18.69158879	0	0.72591154	0.123207497	0	0.226373341	0.705613177
PRPF4	0.049198556	0.122896812	0.713129725	0	0	0	0.445891113	0.064957865	0.529661017	0.190737063	0.142404644
RNF183	0	0	0	0	0	0	0	0	0	0	0
WDR31	0	0	0	0	0	0	0	0	0	0	0
BSPRY	0	0	0.506790999	0	0	0	0.0254755	0	0	0	0
HDHD3	0.055926848	0.115372517	0.637214904	0	0	0	0.04137446	0	0	0	0.051797369
ALAD	0	0.137045506	0	0	0	0	0.086999265	0.020064487	0	0.019540028	0.29469509
POLE3	0.916077205	0.861224223	1.292628535	0.212314225	0	0	0.59485731	0.318123261	1.397428731	0.445082142	0.617096723
RGS3	0	0.3740578	0.206338726	0	0	0	0.817937238	0.113840296	0	0.037432154	0.464888816
ZNF618	0	0	0	0	0	0	0.806289055	0.080343876	0	0	0
COL27A1	0	0	0	0	0	0	0	0	0	0	0
ORM1	0	0	0	0	0	0	0	0	0	0	0
ORM2	0	0	0	0	0	0	0	0	0	0	0
AKNA	2.390936557	5.35329302	0.224537453	0.438981563	0	0	0	0.49352887	5.251608227	0.242058942	2.489638941
RP11-9M16.2	0	0	0	0	0	0	0	0	0	0	0
DFNB31	0	0.075392039	0.449074906	0	0	0	0	0	0	0	0
ATP6V1G1	2.134035577	1.829088511	2.010028047	2.539984434	0	4.078303426	3.90476615	3.607073522	0.529661017	1.059475035	2.832923382
C9orf91	0.261782271	0.116504145	0	0.219490781	0	0	0	0.215787884	1.397428731	0.058315839	0.068271036
TNFSF15	0	0	0	0	0	0	0.248120487	0.079452568	0	0	0
TNFSF8	0	0.090481361	0	0.219490781	0	0	0	0.096120583	0	0	0.263307917
TNC	0	0	0	0	0	0	0.343065916	0	0	0	0
RP11-445L6.3	0	0	0	0	0	0	0	0	0	0	0
PAPPA	0	0	0	0	0	0	0	0	0	0	0
ASTN2	0	0	0	0	0	0	0	0	0	0	0
TRIM32	0.07838342	0.058126017	0	0	0	0	0.009325983	0	0	0	0
TLR4	0	0	0	0	0	0	0	0.543519207	0	0	0
RP11-281A20.1	0	0	0	0	0	0	0	0	0	0	0
CDK5RAP2	0.306327294	0.887735761	0	0.163988193	0	0	0.531217807	0.12350794	1.397428731	0.046155266	0.56523417
MEGF9	0.160317813	0.546855042	0	0	0	0	0	0.626269371	0	0.195375275	0.271013674
FBXW2	0.797664945	0.650439252	0.206338726	0.163988193	0	0	0.297351636	0.58530797	1.397428731	0.114626318	0.332782013
PSMD5	0.18895445	0.600616992	0.731328452	0	0	0	0	0.121364984	0.529661017	0	0.049862877
PSMD5-AS1	0.125081303	0.194973328	0	0	0	0	0.009325983	0.022586314	0	0	0.414310515
PHF19	0.229093824	0.188772798	0.206338726	0	0	0	0.509262057	0.275783069	0	0	0.046142488
TRAF1	0.250238831	1.050376712	0	0.376302418	0	0	0	0.020064487	0	0.111370954	0.955070031
C5	0	0	0	0	0	0	0	0	0	0	0
CNTRL	2.475755546	1.099389854	1.368543356	0	0	0	0.922314883	0.414880363	0	0.021348363	0.853793241
RAB14	0.882268737	1.242387114	0.829624689	0.588616643	0	0	2.692123967	0.747474532	1.059322034	0.364545432	1.160771517
GSN	0.337039286	0	1.031693628	1.5725458	0	0	6.55373149	1.169390049	3.516072799	5.479376314	0.242644748
GSN-AS1	0	0	0	0	0	0	0	0	0	0	0
STOM	0.071469411	2.367770198	0	0.713464304	0	0	0.141721347	0.408625209	0	0	1.326820896
DAB2IP	0	0	0	0	0	0	0.369796051	0	0	0	0
TTLL11	0	0	0	0	0	0	0	0.059363739	0	0	0
NDUFA8	0.084268716	0.287917325	0.637214904	0.493973523	0	0	0.592147198	0.134062117	0.529661017	0.125402402	0.216887804
MORN5	0	0	0	0	0	0	0.009325983	0	0	0	0
RBM18	0.331863493	0.368061433	0	0	0	0	0.375812695	0.34242658	1.397428731	0.242058942	0.360123367
MRRF	0.046653541	0.126440309	0.224537453	0	0	0	0.018651966	0	0	0	0.142079227
RP11-498E2.8	0	0	0	0	0	0	0	0	0	0	0.091414915
PTGS1	0	0	3.893814879	0	0	0	0	0.175341997	0	0	0
PDCL	0.3069214	0.178998501	0.506790999	0	0	8.9092213	0.375812695	0.020820191	0	0.270141027	0.371982747
RC3H2	0.370911971	0.793801624	1.130076963	0.493973523	0	0	0.232953619	0.482018635	1.397428731	0.135974681	0.615134232
ZBTB6	0.141731003	0.190267589	0	0	0	0	0	0	0	0	0.238146291
ZBTB26	0	0.224633311	0	0	0	0	0	0.160960613	0	0	0.089903803
RABGAP1	0.264266677	0.388858033	0.623285964	0	0	0	0.427908033	0.17507562	0.529661017	0.067503629	0.323432969
GPR21	0	0	0	0	0	0	0	0	0	0	0
STRBP	2.011154697	0.492583966	0.206338726	0	0	0	0.101902001	0.179573513	1.927089748	0.058620083	0.465766862
DENND1A	0	0.224599588	0	0	0	0	0.052825616	0.222974563	0	0	0.297131333
RP11-230L22.4	0	0	0	0	0	0	0	0	0	0	0
NEK6	0.370587289	0	1.883786831	0	0	0	0.050700443	0.352779048	0	0.636779669	0
RP11-121A14.2	0	0	0	0	0	0	0	0	0	0	0
PSMB7	0.372762948	0.707602687	0.224537453	0.163988193	0	0	1.432357995	0.29298401	0	1.82861972	0.241598784
NR6A1	0	0	0	0	0	0	0	0	0	0	0
OLFML2A	0.07838342	0	0	0	0	0	0.301071477	0	0	0	0
WDR38	0	0	0	0	0	0	0	0	0	0	0
RPL35	24.81271419	12.36382114	18.32521239	20.68885707	0	36.38949965	25.69627463	13.69913917	11.46098805	32.37837804	15.47546431
ARPC5L	1.46269995	1.170218388	0.430876178	0	0	0	1.203646275	0.189079019	1.059322034	0.389783223	1.501732951
GOLGA1	0.22263839	0.496115844	0	0.212314225	0	0	0.04137446	0	0.529661017	0.019540028	0.054976772
SCAI	0.064156027	0.455398686	0.655413631	0	0	0	0	0.080480306	0	0	0.399289497
PPP6C	0.78466032	0.222069143	0.713129725	0.547467167	0	0	0.233623026	1.110705171	0	0.04088839	0.229426947
RABEPK	0	0	0	0	0	0	0.653762667	0	0	0.037432154	0.238672338
HSPA5	0.459745878	2.115699432	2.929496498	3.76895193	0	0	2.154857607	3.164375933	3.854179496	0.94717532	1.863868307
GAPVD1	0.18895445	1.058294824	0.224537453	0	0	4.830917874	0.298908728	0.200234263	0.529661017	0.048890193	0.63821055
MAPKAP1	0.420673953	0.782350019	1.560953141	0.163988193	0	0	0.816076858	0.182867613	0	0.104471105	0.645411589
PBX3	0	0.107805088	0.637214904	0.212314225	0	0	0.129887818	0.198755481	1.397428731	1.197273998	0.096070708
MVB12B	0	0.460072021	0.206338726	0	0	0	0	0.09414164	0	0	0.614963617
ZBTB43	0.103758012	0.403197504	0.206338726	0.588616643	0	0	0.445165104	1.588072918	0	0.103125143	0.294455834
ZBTB34	0.222652684	0.211877995	0	0	0	0	0	0.107180073	0	0	0
RALGPS1	0.049198556	0.194990687	0	0	0	0	0	0.024565256	0	0	0.081516201
ANGPTL2	0	0	0	0	0	0	0	0	0	0	0
GARNL3	0.081024145	0.12939404	0	0	0	0	0.244146586	0	0	0	0
SLC2A8	0.027963424	0.225690969	0	0	0	0	0.0254755	0.020820191	0	0.037432154	0.098624193
ZNF79	0	0	0	0	0	0	0	0	0	0	0
RPL12	41.23714659	14.80717771	29.77887444	32.13757328	74.76635514	22.64936047	35.12571505	17.18186143	7.944915254	53.78120248	20.14127167
LRSAM1	0.111326342	0.046702783	0	0	0	0	0	0.101300497	0	0	0
FAM129B	0.049972016	0.085616438	1.879517045	1.096943279	0	0	0.731673282	1.109124732	0	0	0
STXBP1	0	0	0.506790999	0	0	0	0	0	0	0	0
PTRH1	0	0.075392039	0.206338726	0	0	0	0.241966705	0.042434735	0	0.198079574	0
C9orf117	0	0	0	0	0	0	0	0	0	0	0
TTC16	0	0	0	0	0	0	0	0	0	0	0
TOR2A	0.053785996	0.046702783	0	0	0	0	0.009325983	0.103365353	0	0.019540028	0
SH2D3C	0.046653541	0.368400981	0	0.493973523	0	0	0	0	0	0.33673426	0.160063655
CDK9	0.54764026	0.46916269	0.206338726	0	0	0	0.044127467	0.68543569	1.397428731	0.329704823	0.803625749
FPGS	0.130922258	0.381263189	0.224537453	0.877452497	0	0	0.257446471	0.090108018	1.397428731	0.019540028	0.379041607
ENG	0	0.060812454	0	1.412575496	0	0	0	0.519676375	0	0.065695294	0
RP11-228B15.4	0	0	0	0	0	0	0	0	0	0	0
AK1	0.152098195	0.121937149	0	0	0	0	0.47741306	0	1.397428731	0.61500615	0
ST6GALNAC6	0	0.374563974	0.430876178	0.493973523	0	0	0	0.12196747	0	0.609237839	0.386681791
ST6GALNAC4	0.228593222	0.055066079	0	0	0	0	0.009325983	0.022586314	0	0	0
PIP5KL1	0	0	0	0	0	0	0	0	0	0	0
RP11-203J24.8	0	0	0	0	0	0	0	0	0.529661017	0	0
DPM2	0.146086376	0.203437843	0	0	0	0	0.009325983	0.698650156	0	0.29494793	0.224187006
FAM102A	0.810865487	0.907798601	0	0	0	0	1.020397976	0	0	0	0.672861803
NAIF1	0	0	0	0.212314225	0	0	0.04137446	0	0	0	0.046142488
SLC25A25	0.113094367	0.043350095	0	0	0	0	0.753700121	0.21831371	0	0	0.351696918
RP11-379C10.4	0	0	0	0	0	0	0	0	0	0	0
RP11-395P17.11	0	0.134633029	0	0	0	0	0.009325983	0	0	0	0.089903803
RP11-395P17.3	0.07838342	0.079138968	0	0	0	0	0	0	1.397428731	0	0.211483557
PTGES2	0.425380267	0.627332139	0.206338726	0	0	0	0.201912662	0.31117672	0	0.039080055	0.046142488
AL590708.2	0	0	0	0	0	0	0	0	0	0	0
LCN2	0.433048449	0.451051033	0	0.493973523	0	0	12.41127717	2.628638486	0	1.571431072	0.559054512
C9orf16	0.946046518	1.109664635	3.027792735	1.295415019	0	0	5.157962756	1.698781195	0	2.55792466	1.371636171
CIZ1	0.104685733	0.263197999	0	0	0	0	0	0.129195685	0	0.019540028	0.14314343
DNM1	0	0	0	0	0	0	0	0	0	0	0
GOLGA2	0.39964906	0.570968192	0	0.713464304	0	0	1.520949318	0.191892572	0.529661017	0.113658895	0.675468634
SWI5	0	0.163489729	0	0	0	0	0.594191924	0.130748812	0	0.198559004	0
AL359091.2	0.197339725	0	0	0	0	0	0.445891113	0	0	0	0
RP11-339B21.15	0	0	0	0	0	0	0	0	0	0	0
TRUB2	0	0.083640013	0	0	0	0	0.141886236	0	0	0.114626318	0.089903803
RP11-339B21.13	0	0	0	0	0	0	0	0	0	0	0
COQ4	0.156275479	0.418084403	0.206338726	0.163988193	0	0	0.679384803	0.137342716	0	0.06843022	0.549608656
SLC27A4	0.11192944	0.061124694	0	0.163988193	0	0	0.009325983	0.649545927	0	0	0
URM1	0.539764003	0.314685456	0	0.212314225	0	0	0.105651231	0.861940501	0.529661017	1.767663689	0.177843543
RP11-339B21.11	0	0.105671597	0	0	0	0	0	0	0	0	0.188415857
CERCAM	0.113071009	0	0	0	0	0	0	0	0	0	0
ODF2	0.076049097	0.131370465	0	0	0	0	0.087627099	0.138237869	0.529661017	0	0.172649182
GLE1	0.146086376	0.555332128	0	0	0	0	0.133938736	0.221403519	0	0.048890193	0.216683732
RP11-216B9.6	0	0	0	0	0	0	0	0	0	0	0
SPTAN1	0.683990403	1.734831709	0	0	0	4.078303426	0.094200075	0.785752621	0	0	1.535179639
WDR34	0.26575886	0	0	0	0	0	0.009325983	0.621426796	0	0	0
HMGA1P4	0	0.055273049	0.224537453	0	0	0	0.068975133	0.057757563	0	0.046155266	0.065500753
SET	3.753099998	4.147617583	1.104488537	5.064366949	18.69158879	8.156606852	4.253406463	1.485385786	3.707627119	2.506871467	3.954080267
PKN3	0	0	0	0	0	0	0.54140386	0	0	0	0
ZDHHC12	0	0.180079065	0.449074906	0	0	0	0.67524018	0.823469258	0	0.876684303	0.086896072
RP11-545E17.3	0.191006448	0	0	0	0	0	0.498720963	0.042434735	0	0.216223294	0
ZER1	0.064156027	0.168327692	0	0.219490781	0	0	0.430873967	0.042434735	0	0	0.195136604
TBC1D13	0.18821758	0.094732853	0	0	0	0	0.04137446	0.058632377	0	0	0.068797083
ENDOG	0.099432835	0.110122367	0	0	0	0	0.009325983	0.18088867	0.529661017	0.373680526	0
C9orf114	0.187375439	0.211244579	0	0.212314225	0	0	0.009325983	0.056082733	0	0	0.142213196
CCBL1	0	0.090481361	0	0	0	0	0	0	0	0	0
LRRC8A	0.161127995	0.056753689	0.937667178	0	0	0	0.369349476	0.095569749	0	0	0.261609301
PHYHD1	0	0	0.430876178	0	0	0	0.165300381	0	0	0	0
DOLK	0.046653541	0	0	0	0	0	0.233623026	0	0	0	0.087535014
NUP188	0.099170571	0.056753689	0.206338726	0	0	0	1.016119089	0.300326389	0	0.019540028	0.646109926
RP11-167N5.5	0	0	0	0	0	0	0	0	0	0	0
SH3GLB2	0	0.284706959	0	0.163988193	0	0	0.748242015	0	0	0.117096355	0.287925913
FAM73B	0	0.196749651	0	0	0	0	0.375812695	0	0	0	0
DOLPP1	0.114264061	0	0	0	0	0	0.296411333	0	0	0	0.087535014
CRAT	0	0.079138968	0	0	0	0	0.27834703	0	0	0.048890193	0.045861041
PPP2R4	0.132954178	0.085616438	0.829624689	0.219490781	0	0	0.242112025	0.081950053	0	0.419469615	0.279364575
IER5L	0.037045269	0.168797606	0	0.493973523	0	0	0.244288329	0.311072755	0	0.046155266	0
RP11-247A12.8	0	0	0	0	0	0	0	0	0	0	0
RP11-247A12.2	0	0	0	0	0	0	0	0	0	0	0
RP11-344B5.2	0	0	0	0	0	0	0	0	0	0	0
RP11-65J3.1	0	0	0	0	0	0	0.428638311	0.096120583	0	0	0
