pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
7.34E-10,0.263623668,0.58,0.492,1.56E-05,ZC3H4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.36E-10,-0.622962086,0.8,0.969,1.56E-05,ALDH1A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.57E-10,-0.29102134,0.4,0.808,1.60E-05,TMEM230,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.66E-10,0.275121113,0.84,0.865,1.62E-05,PPP2R2A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.81E-10,0.27334242,0.84,0.795,1.65E-05,TDG,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.83E-10,-0.270299658,0.4,0.824,1.66E-05,FLOT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.91E-10,-0.334960418,0.62,0.932,1.68E-05,NDUFB5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.01E-10,0.284044289,0.6,0.394,1.70E-05,DGKE,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.21E-10,0.352720645,0.96,0.906,1.74E-05,ZC3H13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.37E-10,-0.658681248,0.44,0.832,1.77E-05,CEACAM6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.60E-10,0.290610639,0.78,0.789,1.82E-05,GSK3B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.61E-10,-0.306304906,0.54,0.902,1.82E-05,RPN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.64E-10,-0.288586411,0.44,0.854,1.83E-05,ECH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.70E-10,0.267775182,0.78,0.852,1.84E-05,SENP6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.89E-10,0.2724648,0.78,0.795,1.88E-05,RNF43,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.11E-10,0.259893205,0.72,0.656,1.93E-05,ADNP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.17E-10,0.268476176,0.7,0.603,1.94E-05,NINJ1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.24E-10,0.314395051,0.64,0.536,1.96E-05,ATAD2B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.40E-10,-0.292583124,0.38,0.808,1.99E-05,ADTRP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.63E-10,-0.382615833,0.54,0.891,2.04E-05,ANAPC11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.76E-10,-0.360418856,0.68,0.952,2.07E-05,SRSF9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.87E-10,0.29424983,0.72,0.458,2.09E-05,ZNHIT6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.00E-09,-0.356562814,0.82,0.989,2.13E-05,DYNC1H1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.04E-09,-0.375906576,0.8,0.974,2.19E-05,CYCS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-09,-0.319774302,0.72,0.974,2.26E-05,SAP18,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-09,-0.317598851,0.46,0.85,2.27E-05,SPTSSA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.08E-09,0.280481264,0.82,0.895,2.29E-05,SETX,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.14E-09,0.372168366,0.92,0.887,2.40E-05,NSD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.14E-09,0.35171772,0.82,0.789,2.42E-05,MAFG,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.15E-09,0.470541202,0.94,0.963,2.44E-05,PNN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.17E-09,0.283340207,0.62,0.573,2.48E-05,GSE1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.18E-09,0.275214272,0.78,0.656,2.50E-05,TTC17,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-09,-0.422172485,0.34,0.771,2.68E-05,TM4SF5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-09,-0.25323635,0.32,0.732,2.70E-05,PLLP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.30E-09,-0.299850299,0.56,0.915,2.76E-05,ECI1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.32E-09,-0.374206508,0.94,0.98,2.79E-05,RPL36AL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-09,-0.331430854,0.66,0.959,2.82E-05,UQCRFS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.34E-09,0.261345475,0.84,0.882,2.84E-05,KDM5A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.34E-09,-0.27674016,0.44,0.847,2.84E-05,CNIH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.35E-09,0.365963264,0.98,0.898,2.87E-05,C6orf62,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.37E-09,-0.309696479,0.52,0.876,2.90E-05,BROX,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.37E-09,0.275587652,0.6,0.569,2.90E-05,CBX4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.44E-09,0.254413009,0.74,0.756,3.05E-05,TRAF3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.51E-09,-0.406833675,0.78,0.976,3.20E-05,TXNDC17,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.52E-09,-0.32154547,0.54,0.902,3.23E-05,TSPAN13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-09,-0.326800918,0.94,0.985,3.26E-05,XRCC5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-09,0.255010471,0.52,0.176,3.27E-05,NBPF19,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.56E-09,-0.336969689,0.5,0.876,3.30E-05,PLPP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.56E-09,-0.414504927,0.9,0.991,3.31E-05,ATP5D,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.57E-09,-0.369140809,0.54,0.887,3.33E-05,NDUFS8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.61E-09,-0.279521054,0.44,0.845,3.41E-05,RTCA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.61E-09,0.268972887,0.82,0.699,3.41E-05,ZMYM4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.64E-09,-0.376143422,0.7,0.946,3.47E-05,ETFB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.65E-09,-0.345599872,0.62,0.93,3.50E-05,CHPT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.67E-09,0.401381583,0.72,0.595,3.55E-05,MAFF,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.75E-09,-0.381570205,0.66,0.922,3.72E-05,YWHAQ,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.77E-09,0.686392637,0.58,0.475,3.76E-05,CD44,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.80E-09,-0.298254926,0.64,0.95,3.81E-05,STK39,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.85E-09,0.415163589,0.68,0.569,3.92E-05,BTG2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.86E-09,0.270223305,0.78,0.8,3.94E-05,TRAPPC10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.91E-09,-0.33322578,0.58,0.913,4.04E-05,SLC35A3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.94E-09,-0.306532285,0.52,0.893,4.11E-05,ALKBH7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.95E-09,-0.265278548,0.56,0.917,4.14E-05,SEC61A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.98E-09,0.307447846,0.64,0.547,4.19E-05,RNF111,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.99E-09,-0.350929396,0.72,0.961,4.21E-05,GFPT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.04E-09,-0.345199435,0.86,0.98,4.33E-05,HDLBP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.06E-09,0.340770619,0.76,0.819,4.37E-05,DAB2IP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.10E-09,0.300639761,0.56,0.349,4.45E-05,RP11-553L6.5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.22E-09,-0.380387637,0.76,0.978,4.69E-05,SCARB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.28E-09,-0.329532759,0.72,0.954,4.83E-05,COPA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.28E-09,-0.326414025,0.72,0.965,4.84E-05,SPINT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.30E-09,-0.272133189,0.54,0.902,4.88E-05,UFL1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.31E-09,0.299151455,0.7,0.699,4.88E-05,TRA2A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.32E-09,-0.305321815,0.86,0.978,4.92E-05,UBXN4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.33E-09,-0.414559852,0.72,0.956,4.93E-05,NEDD8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.34E-09,-0.323841334,0.82,0.969,4.96E-05,G3BP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.36E-09,0.315791646,0.58,0.322,5.00E-05,AEN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.36E-09,-0.320928389,0.64,0.95,5.01E-05,TOMM20,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.45E-09,0.257241186,0.58,0.346,5.20E-05,UTY,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.46E-09,0.284783286,0.8,0.804,5.21E-05,SIPA1L1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.46E-09,0.304909348,0.74,0.647,5.22E-05,USP25,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.48E-09,-0.352594179,0.32,0.745,5.26E-05,PARM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.49E-09,0.435269813,1,0.991,5.28E-05,MT-ND4L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.54E-09,-0.316764041,0.48,0.874,5.38E-05,ERH,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.54E-09,-0.280055721,0.48,0.865,5.38E-05,TIMM17A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.55E-09,-0.405349161,0.76,0.969,5.39E-05,GSN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.59E-09,-0.347658864,0.42,0.832,5.48E-05,PLP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.59E-09,0.373200446,0.96,0.93,5.49E-05,AFF4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.61E-09,-0.333064536,0.46,0.832,5.54E-05,MRPL33,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.65E-09,0.328363752,0.5,0.318,5.60E-05,NAV2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.73E-09,-0.445866986,0.8,0.967,5.79E-05,FDFT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.81E-09,-0.359116863,0.8,0.98,5.96E-05,CAPN2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.81E-09,-0.310146055,0.62,0.941,5.96E-05,PDXK,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.82E-09,-0.480339198,0.82,0.976,5.97E-05,VCL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.84E-09,-0.378500328,0.7,0.943,6.01E-05,PSMD8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.84E-09,-0.32120478,0.52,0.889,6.02E-05,ADIPOR2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.00E-09,-0.320410849,0.58,0.908,6.35E-05,CYB5R3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.13E-09,-0.340985692,0.58,0.908,6.63E-05,BCL2L15,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.23E-09,0.297918639,0.76,0.664,6.84E-05,XPO6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.26E-09,-0.286079458,0.44,0.843,6.90E-05,CALU,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.26E-09,-0.28023669,0.4,0.817,6.91E-05,FAM173A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.41E-09,-0.280984207,0.54,0.878,7.23E-05,PPP1R7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.48E-09,-0.307077673,0.58,0.917,7.38E-05,RNASET2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.54E-09,-0.289071377,0.58,0.922,7.51E-05,TPD52,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.59E-09,-0.352347693,0.74,0.967,7.60E-05,TALDO1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.67E-09,-0.294741396,0.5,0.871,7.78E-05,ARFGAP3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.71E-09,0.279807998,0.44,0.109,7.85E-05,BCL2L11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.76E-09,-0.368445051,0.8,0.972,7.96E-05,WASF2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.88E-09,-0.430953105,0.52,0.874,8.21E-05,FBP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.92E-09,-0.43662141,0.58,0.895,8.31E-05,ADGRG7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.94E-09,-0.420165252,0.78,0.978,8.34E-05,BRI3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.94E-09,-0.354175079,0.74,0.967,8.35E-05,MAP2K2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.04E-09,0.282431569,0.72,0.636,8.56E-05,FAM208B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.05E-09,-0.357429551,0.46,0.828,8.59E-05,LINC01420,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.07E-09,-0.299891118,0.56,0.908,8.61E-05,ERP44,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.08E-09,-0.313529362,0.5,0.878,8.65E-05,GIPC2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.12E-09,-0.320527605,0.46,0.841,8.73E-05,MRPL54,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.16E-09,-0.481056665,0.6,0.913,8.82E-05,GALNT5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.17E-09,-0.299888795,0.32,0.723,8.83E-05,TMEM120A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.23E-09,-0.359472667,0.64,0.919,8.95E-05,CAPNS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.26E-09,0.252533753,0.8,0.8,9.02E-05,EP300,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.26E-09,0.392992105,1,0.974,9.03E-05,BPTF,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.37E-09,-0.367613227,0.84,0.972,9.25E-05,ACTR3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.40E-09,0.297112144,0.76,0.782,9.31E-05,GPATCH2L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.49E-09,-0.321393161,0.7,0.961,9.50E-05,USH1C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.50E-09,-0.652456525,0.9,0.985,9.54E-05,SH3BGRL3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.55E-09,-0.29616953,0.44,0.826,9.63E-05,ZDHHC20,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.59E-09,0.317573596,0.8,0.608,9.73E-05,ZNF721,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.60E-09,-0.33621506,0.5,0.869,9.76E-05,WBP5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.66E-09,-0.266666426,0.46,0.847,9.87E-05,TPRG1L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.71E-09,-0.406288606,0.84,0.987,9.97E-05,EEF1B2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.77E-09,-0.295746414,0.38,0.791,0.000101151,DGUOK,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.79E-09,-0.407872618,0.78,0.963,0.000101476,HEBP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.85E-09,0.456051044,0.92,0.926,0.000102681,ANKRD12,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.92E-09,-0.29623509,0.58,0.911,0.00010427,ARL1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.94E-09,-0.3299191,0.66,0.948,0.000104675,OSBPL1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.02E-09,0.261320715,0.86,0.902,0.000106396,WAC,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.17E-09,0.291826364,0.74,0.649,0.000109441,GON4L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.17E-09,0.455456637,0.76,0.645,0.00010945,TNFRSF9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.21E-09,-0.310290777,0.52,0.887,0.000110327,WDR83OS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.32E-09,-0.261889478,0.44,0.843,0.000112778,HOOK1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.35E-09,-0.295981167,0.36,0.776,0.000113301,NUTF2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.49E-09,0.275396908,0.34,0.163,0.000116335,THAP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.69E-09,-0.252117186,0.38,0.802,0.000120478,TMEM144,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.74E-09,-0.322514962,0.56,0.906,0.000121705,MRPS10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.77E-09,-0.44658219,0.72,0.919,0.00012231,C4BPB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.84E-09,-0.361907415,0.86,0.989,0.000123678,CSTB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.85E-09,-0.304960961,0.52,0.867,0.000124037,UBE2A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.09E-09,-0.464467408,0.28,0.721,0.000129087,HSD17B2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.09E-09,-0.276204168,0.46,0.85,0.000129098,C19orf60,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.15E-09,-0.331905114,0.6,0.917,0.000130341,WLS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.16E-09,-0.263441326,0.4,0.808,0.000130591,PIGT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.20E-09,0.255107877,0.36,0.333,0.000131297,NR6A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.25E-09,-0.304515573,0.62,0.93,0.000132515,SRP54,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
